Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
7/2/2024;13:59:47;0;greeenland;0.28;0;-0.112;6.86;1.36;0;100.9;102.3;11.42;-0.16;0;0;0.19;0;6.78;-0.6;9.931;-0.112;5.74;0
7/2/2024;13:59:49;0;greeenland;0.33;0;-0.112;6.86;1.36;0;101;102.3;11.41;-0.159;0;0;0.23;0;6.78;-0.6;9.975;-0.111;5.74;0
7/2/2024;13:59:51;0;greeenland;0.39;0;-0.112;6.85;1.36;0;101.1;102.4;11.41;-0.16;0;0;0.31;0;6.78;-0.6;10.023;-0.113;5.74;0
7/2/2024;13:59:53;0;greeenland;0.41;0;-0.112;6.84;1.35;0;101.1;102.4;11.4;-0.159;0;0;0.39;0;6.78;-0.6;10.073;-0.114;5.74;0
7/2/2024;13:59:55;0;greeenland;0.44;0;-0.112;6.84;1.35;0;101.1;102.5;11.39;-0.16;0;0;0.48;0;6.78;-0.7;10.111;-0.112;5.74;0
7/2/2024;13:59:57;0;greeenland;0.45;0;-0.112;6.83;1.35;0;101.1;102.4;11.38;-0.159;0;0;0.55;0;6.79;-1;10.138;-0.113;5.74;0
7/2/2024;13:59:59;0;greeenland;0.46;0;-0.112;6.82;1.35;0;101.1;102.4;11.37;-0.159;0;0;0.63;0;6.8;-1.5;10.163;-0.108;5.74;0
7/2/2024;14:00:01;0;greeenland;0.47;0;-0.112;6.83;1.35;0;101;102.4;11.36;-0.159;0;0;0.71;0;6.8;-2;10.183;-0.113;5.74;0
7/2/2024;14:00:03;0;greeenland;0.48;0;-0.112;6.83;1.35;0;101;102.3;11.35;-0.159;0;0;0.78;0;6.81;-2.3;10.199;-0.112;5.73;0
7/2/2024;14:00:05;0;greeenland;0.5;0;-0.112;6.83;1.35;0;100.9;102.3;11.34;-0.159;0;0;0.86;0;6.81;-2.5;10.214;-0.113;5.73;0
7/2/2024;14:00:07;0;greeenland;0.52;0;-0.112;6.82;1.35;0;100.9;102.3;11.33;-0.159;0;0;0.94;0;6.82;-2.7;10.23;-0.107;5.73;0
7/2/2024;14:00:09;0;greeenland;0.55;0;-0.112;6.82;1.35;0;100.9;102.3;11.33;-0.159;0;0;1;0;6.82;-2.8;10.251;-0.113;5.73;0
7/2/2024;14:00:11;0;greeenland;0.54;0;-0.112;6.82;1.35;0;100.9;102.3;11.32;-0.159;0;0;1.05;0;6.82;-3;10.271;-0.106;5.73;0
7/2/2024;14:00:13;0;greeenland;0.54;0;-0.112;6.81;1.34;0;100.9;102.2;11.32;-0.159;0;0;1.08;0;6.83;-3.2;10.291;-0.111;5.73;0
7/2/2024;14:00:15;0;greeenland;0.55;0;-0.112;6.81;1.34;0;100.9;102.2;11.31;-0.159;0;0;1.11;0;6.83;-3.5;10.309;-0.111;5.73;0
7/2/2024;14:00:17;0;greeenland;0.51;0;-0.112;6.81;1.34;0;100.9;102.2;11.3;-0.159;0;0;1.14;0;6.83;-3.6;10.323;-0.116;5.73;0
7/2/2024;14:00:19;0;greeenland;0.52;0;-0.112;6.82;1.35;0;100.8;102.2;11.3;-0.159;0;0;1.16;0;6.84;-3.7;10.334;-0.11;5.73;0
7/2/2024;14:00:21;0;greeenland;0.51;0;-0.112;6.83;1.35;0;100.8;102.2;11.29;-0.159;0;0;1.18;0;6.84;-3.8;10.34;-0.111;5.73;0
7/2/2024;14:00:23;0;greeenland;0.51;0;-0.112;6.83;1.35;0;100.8;102.1;11.29;-0.159;0;0;1.2;0;6.84;-3.8;10.348;-0.11;5.73;0
7/2/2024;14:00:25;0;greeenland;0.52;0;-0.112;6.83;1.35;0;100.8;102.1;11.28;-0.159;0;0;1.2;0;6.84;-3.8;10.355;-0.11;5.73;0
7/2/2024;14:00:27;0;greeenland;0.51;0;-0.112;6.83;1.35;0;100.8;102.1;11.28;-0.159;0;0;1.19;0;6.84;-3.8;10.363;-0.111;5.73;0
7/2/2024;14:00:29;0;greeenland;0.51;0;-0.112;6.84;1.35;0;100.8;102.1;11.28;-0.159;0;0;1.19;0;6.84;-3.7;10.369;-0.113;5.73;0
7/2/2024;14:00:31;0;greeenland;0.52;0;-0.112;6.84;1.35;0;100.7;102.1;11.27;-0.159;0;0;1.17;0;6.83;-3.7;10.372;-0.111;5.73;0
7/2/2024;14:00:33;0;greeenland;0.53;0;-0.112;6.84;1.35;0;100.7;102.1;11.27;-0.159;0;0;1.16;0;6.83;-3.6;10.374;-0.112;5.72;0
7/2/2024;14:00:35;0;greeenland;0.52;0;-0.112;6.85;1.36;0;100.7;102;11.27;-0.159;0;0;1.13;0;6.83;-3.5;10.37;-0.112;5.72;0
7/2/2024;14:00:37;0;greeenland;0.53;0;-0.112;6.86;1.36;0;100.7;102;11.27;-0.159;0;0;1.11;0;6.82;-3.1;10.372;-0.111;5.72;0
7/2/2024;14:00:39;0;greeenland;0.53;0;-0.112;6.86;1.36;0;100.7;102;11.27;-0.159;0;0;1.08;0;6.82;-2.8;10.378;-0.112;5.72;0
7/2/2024;14:00:41;0;greeenland;0.52;0;-0.112;6.86;1.36;0;100.7;102.1;11.27;-0.159;0;0;1.05;0;6.81;-2.6;10.391;-0.113;5.72;0
7/2/2024;14:00:43;0;greeenland;0.5;0;-0.111;6.86;1.36;0;100.7;102.1;11.26;-0.158;0;0;1.02;0;6.81;-2.2;10.404;-0.109;5.71;0
7/2/2024;14:00:45;0;greeenland;0.47;0;-0.112;6.87;1.36;0;100.7;102.1;11.26;-0.159;0;0;0.99;0;6.8;-1.9;10.416;-0.112;5.71;0
7/2/2024;14:00:47;0;greeenland;0.47;0;-0.111;6.86;1.36;0;100.7;102.1;11.26;-0.158;0;0;0.99;0;6.8;-1.6;10.437;-0.112;5.71;0
7/2/2024;14:00:49;0;greeenland;0.46;0;-0.112;6.86;1.36;0;100.8;102.1;11.26;-0.159;0;0;0.97;0;6.79;-1.3;10.471;-0.112;5.71;0
7/2/2024;14:00:51;0;greeenland;0.44;0;-0.111;6.85;1.36;0;100.5;101.8;11.22;-0.158;0;0;0.93;0;6.79;-1;10.458;-0.108;5.71;0
7/2/2024;14:00:53;0;greeenland;0.37;0;-0.111;6.84;1.36;0;100.2;101.5;11.2;-0.158;0;0;0.89;0;6.56;11.8;10.402;-0.112;5.72;0
7/2/2024;14:00:55;0;greeenland;0.28;0;-0.111;6.83;1.35;0;100;101.3;11.19;-0.158;0;0;0.83;0;6.62;8.4;10.325;-0.113;5.72;0
7/2/2024;14:00:57;0;greeenland;0.19;0;-0.111;6.81;1.35;0;99.9;101.2;11.2;-0.158;0;0;0.79;0;6.63;8.1;10.259;-0.113;5.72;0
7/2/2024;14:00:59;0;greeenland;0.06;0;-0.112;6.79;1.34;0;99.7;101.1;11.2;-0.159;0;0;0.73;0;6.63;7.9;10.138;-0.115;5.72;0
7/2/2024;14:01:01;0;greeenland;-0.02;0;-0.112;6.79;1.34;0;99.6;101;11.23;-0.159;0;0;0.7;0;6.68;5.2;9.996;-0.109;5.72;0
7/2/2024;14:01:03;0;greeenland;-0.01;0;-0.112;6.77;1.33;0;99.7;101;11.28;-0.159;0;0;0.69;0;6.62;8.4;9.84;-0.115;5.67;0
7/2/2024;14:01:05;0;greeenland;-0.03;0;-0.112;6.75;1.33;0;100;101.4;11.35;-0.159;0;0;0.64;0;6.5;15;9.759;-0.108;5.67;0
7/2/2024;14:01:07;0;greeenland;-0.03;0;-0.112;6.76;1.33;0;100.2;101.5;11.39;-0.159;0;0;0.62;0;6.54;12.6;9.68;-0.115;5.67;0
7/2/2024;14:01:09;0;greeenland;0.01;0;-0.112;6.75;1.33;0;100.2;101.6;11.42;-0.159;0;0;0.6;0;6.53;13.5;9.53;-0.106;5.67;0
7/2/2024;14:01:11;0;greeenland;0.02;0;-0.112;6.76;1.33;0;100.3;101.6;11.47;-0.159;0;0;0.62;0;6.53;13.4;9.377;-0.112;5.67;0
7/2/2024;14:01:13;0;greeenland;0.02;0;-0.112;6.76;1.33;0;100.3;101.7;11.51;-0.159;0;0;0.68;0;6.51;14.4;9.262;-0.106;5.66;0
7/2/2024;14:01:15;0;greeenland;0.01;0;-0.112;6.75;1.32;0;100.3;101.7;11.54;-0.159;0;0;0.69;0;6.59;9.8;9.169;-0.113;5.66;0
7/2/2024;14:01:17;0;greeenland;-0.05;3.4;-0.111;7.38;1.53;4.3;107.2;108.6;11.34;-0.158;0;4.3;0.53;3;7.99;-69;13.885;-0.08;5.66;0
7/2/2024;14:01:19;0;greeenland;-0.13;10.6;-0.109;8.66;1.96;13.7;104.8;106.2;10.84;-0.155;0;13.5;0.3;9;7.76;-55.9;13.85;-0.063;5.66;0
7/2/2024;14:01:21;0;greeenland;-0.21;17.8;-0.106;9.84;2.35;23;104.8;106.2;10.85;-0.151;0.01;22.7;0.03;15;7.69;-52.3;13.822;-0.064;5.66;0
7/2/2024;14:01:23;0;greeenland;-0.3;25;-0.104;11.04;2.75;32.3;105;106.4;10.87;-0.147;0.01;31.7;-0.25;21;7.62;-48.1;13.82;-0.062;5.69;0
7/2/2024;14:01:25;0;greeenland;-0.35;31.9;-0.101;12.23;3.15;41.2;105.1;106.5;10.88;-0.144;0.02;40.6;-0.54;26;7.64;-49.5;13.814;-0.063;5.69;0
7/2/2024;14:01:27;0;greeenland;-0.36;38.8;-0.099;13.4;3.54;50.2;105.2;106.6;10.88;-0.14;0.02;49.4;-0.82;32;7.67;-51;13.819;-0.066;5.69;0
7/2/2024;14:01:29;0;greeenland;-0.34;45;-0.096;14.59;3.94;58.1;105.2;106.6;10.89;-0.137;0.03;57.2;-1.1;37;7.72;-53.9;13.838;-0.067;5.69;0
7/2/2024;14:01:31;0;greeenland;-0.34;45;-0.094;15.8;4.34;58.1;105.2;106.7;10.88;-0.134;0.03;57.2;-1.37;37;7.7;-52.7;13.858;-0.068;5.69;0
7/2/2024;14:01:33;0;greeenland;-0.34;44.6;-0.092;17.06;4.76;57.6;105.3;106.7;10.88;-0.13;0.03;56.7;-1.65;37;7.7;-52.9;13.866;-0.064;5.72;0
7/2/2024;14:01:35;0;greeenland;-0.32;44.3;-0.089;18.02;5.08;57.2;105.3;106.7;10.88;-0.127;0.03;56.3;-1.72;37;7.7;-52.6;13.878;-0.066;5.72;0
7/2/2024;14:01:37;0;greeenland;-0.33;44.2;-0.086;18.04;5.09;57;105.3;106.7;10.87;-0.123;0.03;56.1;-1.73;36;7.69;-52.4;13.901;-0.064;5.72;0
7/2/2024;14:01:39;0;greeenland;-0.34;44.1;-0.084;18.01;5.08;56.8;105.2;106.6;10.86;-0.119;0.03;55.9;-1.71;36;7.69;-52.2;13.923;-0.064;5.72;0
7/2/2024;14:01:41;0;greeenland;-0.35;44;-0.081;18;5.08;56.7;105.2;106.6;10.85;-0.115;0.03;55.8;-1.72;36;7.69;-52.2;13.938;-0.067;5.72;0
7/2/2024;14:01:43;0;greeenland;-0.35;44;-0.079;17.99;5.07;56.6;105.1;106.5;10.84;-0.112;0.03;55.7;-1.72;36;7.69;-52;13.943;-0.064;5.72;0
7/2/2024;14:01:45;0;greeenland;-0.35;43.9;-0.075;17.98;5.07;56.6;105;106.4;10.83;-0.107;0.03;55.7;-1.71;36;7.68;-51.9;13.951;-0.043;5.72;0
7/2/2024;14:01:47;0;greeenland;-0.34;43.9;-0.071;17.98;5.07;56.5;105;106.4;10.82;-0.101;0.03;55.6;-1.73;36;7.68;-51.8;13.977;-0.017;5.72;0
7/2/2024;14:01:49;0;greeenland;-0.33;43.9;-0.066;17.98;5.07;56.5;104.9;106.3;10.82;-0.093;0.03;55.6;-1.73;36;7.68;-51.8;13.995;-0.019;5.72;0
7/2/2024;14:01:51;0;greeenland;-0.32;43.9;-0.061;17.99;5.07;56.4;104.9;106.3;10.81;-0.087;0.03;55.5;-1.73;36;7.68;-51.7;14.01;-0.032;5.72;0
7/2/2024;14:01:53;0;greeenland;-0.32;43.9;-0.057;17.98;5.07;56.4;104.8;106.2;10.8;-0.081;0.03;55.5;-1.73;36;7.68;-51.5;14.027;-0.029;5.73;0
7/2/2024;14:01:55;0;greeenland;-0.31;43.9;-0.053;17.97;5.06;56.4;104.8;106.2;10.79;-0.076;0.03;55.5;-1.73;36;7.67;-51.2;14.039;-0.027;5.73;0
7/2/2024;14:01:57;0;greeenland;-0.32;43.9;-0.052;17.98;5.07;56.4;104.7;106.1;10.78;-0.074;0.03;55.5;-1.71;36;7.67;-51.1;14.05;-0.028;5.73;0
7/2/2024;14:01:59;0;greeenland;-0.33;43.8;-0.05;17.99;5.07;56.3;104.7;106.1;10.77;-0.071;0.03;55.4;-1.72;36;7.67;-51.1;14.054;-0.023;5.73;0
7/2/2024;14:02:01;0;greeenland;-0.33;43.8;-0.048;18.01;5.08;56.3;104.6;106;10.77;-0.069;0.03;55.4;-1.72;36;7.67;-51;14.057;-0.033;5.73;0
7/2/2024;14:02:03;0;greeenland;-0.32;43.8;-0.046;18.02;5.08;56.2;104.5;105.9;10.76;-0.066;0.03;55.3;-1.72;36;7.67;-50.9;14.061;-0.027;5.73;0
7/2/2024;14:02:05;0;greeenland;-0.31;43.8;-0.044;18.03;5.08;56.2;104.5;105.9;10.75;-0.063;0.03;55.3;-1.74;36;7.66;-50.6;14.064;-0.027;5.73;0
7/2/2024;14:02:07;0;greeenland;-0.31;43.7;-0.042;18.02;5.08;56.2;104.5;105.9;10.75;-0.06;0.03;55.3;-1.72;36;7.66;-50.5;14.066;-0.033;5.73;0
7/2/2024;14:02:09;0;greeenland;-0.31;43.7;-0.04;18;5.07;56.2;104.4;105.8;10.75;-0.057;0.03;55.3;-1.72;36;7.66;-50.4;14.069;-0.029;5.73;0
7/2/2024;14:02:11;0;greeenland;-0.33;43.7;-0.039;17.99;5.07;56.1;104.4;105.8;10.74;-0.055;0.03;55.2;-1.73;36;7.65;-50.2;14.071;-0.036;5.73;0
7/2/2024;14:02:13;0;greeenland;-0.33;43.7;-0.037;17.98;5.07;56.1;104.4;105.8;10.74;-0.053;0.03;55.2;-1.71;36;7.65;-50.1;14.072;-0.036;5.74;0
7/2/2024;14:02:15;0;greeenland;-0.34;43.7;-0.036;17.97;5.06;56.1;104.4;105.8;10.74;-0.051;0.03;55.2;-1.72;36;7.65;-50.1;14.073;-0.033;5.74;0
7/2/2024;14:02:17;0;greeenland;-0.35;43.7;-0.034;17.95;5.06;56.1;104.4;105.8;10.74;-0.048;0.03;55.2;-1.73;36;7.65;-50;14.073;-0.035;5.74;0
7/2/2024;14:02:19;0;greeenland;-0.35;43.7;-0.032;17.93;5.05;56.1;104.3;105.7;10.74;-0.046;0.03;55.2;-1.73;36;7.65;-49.9;14.073;-0.031;5.74;0
7/2/2024;14:02:21;0;greeenland;-0.35;43.7;-0.031;17.89;5.04;56.1;104.3;105.7;10.73;-0.044;0.03;55.2;-1.74;36;7.53;-43.3;14.073;-0.033;5.74;0
7/2/2024;14:02:23;0;greeenland;-0.35;43.7;-0.03;17.87;5.03;56.1;104.3;105.7;10.73;-0.042;0.03;55.2;-1.73;36;7.62;-48.1;14.072;-0.033;5.74;0
7/2/2024;14:02:25;0;greeenland;-0.35;43.7;-0.03;17.85;5.02;56.1;104.3;105.7;10.73;-0.043;0.02;55.2;-1.73;36;7.63;-48.9;14.071;-0.034;5.74;0
7/2/2024;14:02:27;0;greeenland;-0.33;43.7;-0.031;17.83;5.02;56.1;104.3;105.7;10.73;-0.044;0.02;55.2;-1.73;36;7.63;-49;14.07;-0.033;5.74;0
7/2/2024;14:02:29;0;greeenland;-0.33;43.7;-0.031;17.85;5.03;56.1;104.3;105.7;10.73;-0.044;0.02;55.2;-1.73;36;7.63;-48.9;14.07;-0.015;5.74;0
7/2/2024;14:02:31;0;greeenland;-0.34;43.7;-0.025;17.84;5.02;56.1;104.3;105.7;10.73;-0.036;0.03;55.2;-1.76;36;7.63;-48.7;14.072;0.143;5.74;0
7/2/2024;14:02:33;0;greeenland;-0.35;43.7;-0.009;17.86;5.03;56.2;104.3;105.6;10.73;-0.013;0.03;55.3;-1.76;36;7.62;-48.3;14.074;0.399;5.74;0
7/2/2024;14:02:35;0;greeenland;-0.35;43.8;0.022;17.86;5.03;56.3;104.3;105.6;10.73;0.031;0.03;55.4;-1.77;36;7.62;-48.3;14.076;0.562;5.74;0
7/2/2024;14:02:37;0;greeenland;-0.35;43.9;0.056;17.86;5.03;56.4;104.3;105.6;10.73;0.08;0.03;55.5;-1.75;36;7.62;-48.3;14.078;0.695;5.74;0
7/2/2024;14:02:39;0;greeenland;-0.36;44;0.897;17.88;5.03;56.5;104.2;105.6;10.72;1.275;0.03;55.6;-1.75;36;7.62;-48.3;14.079;0.866;5.74;0
7/2/2024;14:02:41;0;greeenland;-0.35;44.1;0.996;17.91;5.04;56.6;104.2;105.6;10.72;1.416;0.03;55.8;-1.73;36;7.62;-48.2;14.08;0.971;5.74;0
7/2/2024;14:02:43;0;greeenland;-0.33;44.2;1.044;17.92;5.05;56.8;104.2;105.6;10.72;1.483;0.03;55.9;-1.72;36;7.62;-48;14.079;1.047;5.74;0
7/2/2024;14:02:45;0;greeenland;-0.29;44.3;1.08;17.93;5.05;56.8;104.2;105.6;10.72;1.535;0.03;55.9;-1.74;36;7.61;-47.9;14.076;1.195;5.74;0
7/2/2024;14:02:47;0;greeenland;-0.3;44.3;1.156;17.94;5.05;56.9;104.2;105.6;10.72;1.643;0.03;56;-1.74;36;7.61;-47.8;14.074;1.37;5.74;0
7/2/2024;14:02:49;0;greeenland;-0.29;44.4;1.244;17.94;5.05;57;104.2;105.6;10.72;1.769;0.03;56.1;-1.73;36;7.61;-47.7;14.071;1.507;5.74;0
7/2/2024;14:02:51;0;greeenland;-0.27;44.4;1.317;17.99;5.07;57.1;104.2;105.5;10.72;1.873;0.03;56.2;-1.73;37;7.61;-47.6;14.062;1.66;5.74;0
7/2/2024;14:02:53;0;greeenland;-0.3;44.5;1.397;18.07;5.1;57.2;104.1;105.4;10.71;1.985;0.03;56.3;-1.73;37;7.61;-47.5;14.037;1.809;5.74;0
7/2/2024;14:02:55;0;greeenland;-0.31;44.5;1.464;18.3;5.17;57.3;103.8;105.2;10.7;2.081;0.03;56.4;-1.73;37;7.61;-47.5;13.997;1.927;5.74;0
7/2/2024;14:02:57;0;greeenland;-0.32;44.5;1.541;18.66;5.3;57.4;103.6;104.9;10.68;2.19;0.03;56.4;-1.74;37;7.61;-47.5;13.917;2.12;5.74;0
7/2/2024;14:02:59;0;greeenland;-0.34;44.5;1.615;19.14;5.45;57.5;103.2;104.6;10.67;2.295;0.03;56.5;-1.76;37;7.6;-47.3;13.813;2.267;5.74;0
7/2/2024;14:03:01;0;greeenland;-0.34;44.4;2.424;19.68;5.63;57.6;102.8;104.2;10.65;3.446;0.03;56.6;-1.77;37;7.6;-47.1;13.685;2.381;5.74;0
7/2/2024;14:03:03;0;greeenland;-0.35;44.3;2.56;20.26;5.83;57.7;102.4;103.7;10.64;3.638;0.03;56.7;-1.77;37;7.6;-46.8;13.538;2.544;5.75;0
7/2/2024;14:03:05;0;greeenland;-0.33;44.2;2.617;20.97;6.07;57.7;102;103.3;10.63;3.721;0.03;56.8;-1.76;37;7.59;-46.7;13.392;2.681;5.75;0
7/2/2024;14:03:07;0;greeenland;-0.31;44.1;2.687;21.79;6.34;57.8;101.6;103;10.63;3.819;0.03;56.9;-1.76;37;7.59;-46.5;13.257;2.82;5.75;0
7/2/2024;14:03:09;0;greeenland;-0.29;44;2.768;22.64;6.62;57.9;101.3;102.7;10.63;3.936;0.03;56.9;-1.76;37;7.59;-46.2;13.132;2.986;5.75;0
7/2/2024;14:03:11;0;greeenland;-0.28;44;2.833;23.62;6.95;58;101;102.4;10.63;4.027;0.03;57;-1.75;37;7.58;-45.8;13.022;3.017;5.75;0
7/2/2024;14:03:13;0;greeenland;-0.24;43.9;1.606;24.19;7.14;57.9;100.9;102.3;10.64;2.283;0.03;57;-1.74;37;7.57;-45.2;12.969;1.895;5.75;0
7/2/2024;14:03:15;0;greeenland;-0.24;43.8;0.475;24.21;7.14;57.8;101;102.4;10.65;0.676;0.03;56.9;-1.75;37;7.56;-44.7;12.994;0.776;5.75;0
7/2/2024;14:03:17;0;greeenland;-0.24;43.6;0.031;6.83;1.35;57.4;101.4;102.8;10.67;0.044;0.03;56.4;-1.73;37;7.37;-34;13.121;-0.053;5.75;0
7/2/2024;14:03:19;0;greeenland;-0.19;2.1;-0.087;6.14;1.12;2.8;101.7;103.1;10.68;-0.123;0;2.7;-1.54;2;7.18;-23.1;13.199;-0.103;5.75;0
7/2/2024;14:03:21;0;greeenland;-0.12;1.9;-0.098;6.79;1.34;2.5;101.7;103.1;10.67;-0.14;0;2.5;-1.28;2;7.13;-20.4;13.156;-0.111;5.75;0
7/2/2024;14:03:23;0;greeenland;-0.08;2.5;-0.1;6.42;1.22;3.3;101.8;103.2;10.7;-0.142;0;3.3;-1.01;2;7.28;-29.1;13.127;-0.101;5.69;0
7/2/2024;14:03:25;0;greeenland;-0.01;2.5;-0.102;6.43;1.22;3.3;102;103.3;10.71;-0.145;0;3.2;-0.75;2;7.29;-29.4;13.141;-0.11;5.69;0
7/2/2024;14:03:27;0;greeenland;0.03;2.5;-0.102;6.43;1.22;3.3;102;103.3;10.71;-0.146;0;3.2;-0.51;2;7.28;-29;13.129;-0.102;5.69;0
7/2/2024;14:03:29;0;greeenland;0.04;2.4;-0.104;6.44;1.22;3.2;101.7;103;10.69;-0.147;0;3.2;-0.25;2;7.16;-21.9;13.003;-0.109;5.69;0
7/2/2024;14:03:31;0;greeenland;0.01;2.4;-0.104;6.44;1.22;3.2;101.2;102.6;10.69;-0.148;0;3.1;0.03;2;7.17;-22.6;12.84;-0.107;5.69;0
7/2/2024;14:03:33;0;greeenland;0.01;2.4;-0.104;6.44;1.22;3.2;101.2;102.5;10.71;-0.148;0;3.1;0.29;2;7.16;-21.9;12.808;-0.107;5.69;0
7/2/2024;14:03:35;0;greeenland;0;2.4;-0.104;6.45;1.22;3.1;101.3;102.6;10.71;-0.148;0;3.1;0.51;2;7.16;-21.9;12.872;-0.106;5.69;0
7/2/2024;14:03:37;0;greeenland;0;2.3;-0.105;6.45;1.22;3.1;101.3;102.6;10.7;-0.149;0;3;0.54;2;7.16;-22.2;12.907;-0.108;5.69;0
7/2/2024;14:03:39;0;greeenland;-0.01;2.3;-0.105;6.45;1.22;3;101.2;102.6;10.69;-0.149;0;3;0.56;2;7.16;-22.2;12.919;-0.107;5.69;0
7/2/2024;14:03:41;0;greeenland;0.01;2.3;-0.105;6.47;1.23;3;101.2;102.6;10.69;-0.15;0;2.9;0.57;2;7.17;-22.3;12.936;-0.112;5.69;0
7/2/2024;14:03:43;0;greeenland;-0.01;2.3;-0.106;6.47;1.23;3;101.2;102.5;10.68;-0.15;0;2.9;0.59;2;7.16;-22.1;12.959;-0.107;5.69;0
7/2/2024;14:03:45;0;greeenland;-0.03;2.2;-0.106;6.48;1.23;3;101.1;102.5;10.66;-0.15;0;2.9;0.61;2;7.16;-21.9;12.976;-0.109;5.69;0
7/2/2024;14:03:47;0;greeenland;-0.06;2.2;-0.106;6.47;1.23;3;101;102.4;10.65;-0.151;0;2.9;0.62;2;7.15;-21.7;12.977;-0.108;5.69;0
7/2/2024;14:03:49;0;greeenland;-0.04;2.2;-0.106;6.48;1.23;2.9;100.9;102.3;10.64;-0.151;0;2.9;0.61;2;7.15;-21.5;12.973;-0.109;5.69;0
7/2/2024;14:03:51;0;greeenland;-0.03;2.2;-0.107;6.48;1.23;2.9;100.9;102.2;10.64;-0.151;0;2.9;0.62;2;7.15;-21.5;12.961;-0.108;5.69;0
7/2/2024;14:03:53;0;greeenland;-0.02;2.2;-0.107;6.49;1.24;2.9;100.8;102.1;10.63;-0.152;0;2.9;0.65;2;7.15;-21.7;12.945;-0.109;5.69;0
7/2/2024;14:03:55;0;greeenland;0.05;2.2;-0.108;6.49;1.24;3;100.7;102.1;10.63;-0.154;0;2.9;0.65;2;7.16;-21.8;12.932;-0.108;5.69;0
7/2/2024;14:03:57;0;greeenland;0.17;2.2;-0.108;6.51;1.24;3;100.7;102.1;10.63;-0.154;0;2.9;0.66;2;7.16;-21.9;12.926;-0.11;5.69;0
7/2/2024;14:03:59;0;greeenland;0.34;2.3;-0.108;6.51;1.25;3;100.7;102;10.63;-0.153;0;2.9;0.67;2;7.16;-21.9;12.922;-0.106;5.69;0
7/2/2024;14:04:01;0;greeenland;0.45;2.3;-0.108;6.52;1.25;3;100.7;102;10.63;-0.154;0;3;0.67;2;7.16;-21.8;12.914;-0.109;5.69;0
7/2/2024;14:04:03;0;greeenland;0.58;2.3;-0.108;6.51;1.24;3;100.6;102;10.63;-0.154;0;3;0.65;2;7.15;-21.7;12.905;-0.11;5.69;0
7/2/2024;14:04:05;0;greeenland;0.65;2.3;-0.109;6.5;1.24;3;100.6;102;10.63;-0.154;0;3;0.64;2;7.15;-21.7;12.893;-0.109;5.69;0
7/2/2024;14:04:07;0;greeenland;0.67;2.3;-0.108;6.52;1.25;3;100.6;102;10.63;-0.154;0;3;0.65;2;7.16;-21.8;12.885;-0.104;5.69;0
7/2/2024;14:04:09;0;greeenland;0.66;2.3;-0.109;6.52;1.25;3;100.6;101.9;10.63;-0.154;0;3;0.64;2;7.16;-22;12.882;-0.108;5.69;0
7/2/2024;14:04:11;0;greeenland;0.66;2.3;-0.109;6.54;1.25;3;100.6;101.9;10.63;-0.154;0;3;0.65;2;7.16;-22.3;12.876;-0.109;5.69;0
7/2/2024;14:04:13;0;greeenland;0.67;2.3;-0.109;6.53;1.25;3;100.6;101.9;10.63;-0.155;0;3;0.67;2;7.17;-22.4;12.871;-0.103;5.69;0
7/2/2024;14:04:15;0;greeenland;0.68;2.3;-0.109;6.53;1.25;3;100.5;101.9;10.63;-0.155;0;3;0.66;2;7.17;-22.5;12.865;-0.108;5.69;0
7/2/2024;14:04:17;0;greeenland;0.67;2.3;-0.109;6.53;1.25;3;100.5;101.9;10.63;-0.155;0;3;0.67;2;7.17;-22.6;12.863;-0.103;5.69;0
7/2/2024;14:04:19;0;greeenland;0.68;2.3;-0.109;6.52;1.25;3;100.5;101.8;10.62;-0.155;0;3;0.65;2;7.17;-22.6;12.854;-0.103;5.69;0
7/2/2024;14:04:21;0;greeenland;0.67;2.3;-0.109;6.53;1.25;3;100.5;101.8;10.63;-0.155;0;3;0.65;2;7.17;-22.5;12.835;-0.112;5.69;0
7/2/2024;14:04:23;0;greeenland;0.67;2.3;-0.109;6.53;1.25;3;100.4;101.8;10.63;-0.155;0;3;0.64;2;7.17;-22.7;12.818;-0.108;5.69;0
7/2/2024;14:04:25;0;greeenland;0.65;2.3;-0.109;6.53;1.25;3;100.4;101.8;10.63;-0.154;0;3;0.63;2;7.18;-23;12.8;-0.107;5.69;0
7/2/2024;14:04:27;0;greeenland;0.64;2.3;-0.109;6.54;1.26;3;100.4;101.8;10.63;-0.154;0;3;0.62;2;7.18;-23.3;12.785;-0.108;5.69;0
7/2/2024;14:04:29;0;greeenland;0.63;2.3;-0.108;6.55;1.26;3;100.4;101.8;10.64;-0.154;0;3;0.59;2;7.19;-23.8;12.771;-0.107;5.69;0
7/2/2024;14:04:31;0;greeenland;0.64;2.3;-0.108;6.55;1.26;3;100.4;101.8;10.64;-0.154;0;3;0.61;2;7.2;-24.1;12.756;-0.107;5.69;0
7/2/2024;14:04:33;0;greeenland;0.62;2.3;-0.108;6.56;1.26;3;100.5;101.8;10.65;-0.154;0;3;0.58;2;7.2;-24.2;12.761;-0.109;5.69;0
7/2/2024;14:04:35;0;greeenland;0.62;2.3;-0.108;6.57;1.27;3;100.5;101.9;10.65;-0.154;0;3;0.59;2;7.2;-24.3;12.761;-0.109;5.69;0
