Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
6/26/2024;17:48:53;0;greeenland;-0.21;23.1;4.334;11.13;2.78;32.7;102.5;103.8;11.49;6.163;0.01;32.1;-1.47;21;7.61;-47.2;10.216;4.841;4.57;0
6/26/2024;17:48:55;0;greeenland;-0.23;23.1;4.38;11.68;2.97;32.8;102.3;103.7;11.5;6.229;0.01;32.2;-1.47;21;7.61;-47.3;10.107;4.847;4.57;0
6/26/2024;17:48:57;0;greeenland;-0.22;23;4.436;12.29;3.17;32.9;102.2;103.5;11.52;6.308;0.01;32.3;-1.45;21;7.61;-47.3;9.972;5.046;4.57;0
6/26/2024;17:48:59;0;greeenland;-0.23;23;5.186;13.04;3.42;33;102;103.4;11.55;7.374;0.01;32.4;-1.46;21;7.61;-47.4;9.822;5.165;4.57;0
6/26/2024;17:49:01;0;greeenland;-0.24;23;5.278;13.76;3.66;33.1;101.9;103.3;11.58;7.506;0.01;32.6;-1.48;21;7.62;-47.4;9.622;5.268;4.57;0
6/26/2024;17:49:03;0;greeenland;-0.24;22.9;5.325;14.48;3.9;33.2;102;103.4;11.65;7.573;0.01;32.7;-1.48;21;7.62;-47.5;9.423;5.341;4.57;0
6/26/2024;17:49:05;0;greeenland;-0.23;22.9;5.351;15.15;4.12;33.3;102.3;103.6;11.73;7.61;0.01;32.7;-1.45;21;7.62;-47.5;9.259;5.376;4.57;0
6/26/2024;17:49:07;0;greeenland;-0.24;22.8;5.378;15.64;4.29;33.4;102.4;103.8;11.79;7.648;0.01;32.8;-1.46;21;7.62;-47.6;9.076;5.465;4.57;0
6/26/2024;17:49:09;0;greeenland;-0.24;22.8;5.412;16.1;4.44;33.5;102.6;104;11.87;7.697;0.01;32.9;-1.44;21;7.62;-47.7;8.884;5.527;4.57;0
6/26/2024;17:49:11;0;greeenland;-0.24;22.7;5.439;16.45;4.56;33.6;103;104.4;11.96;7.735;0.01;33;-1.41;21;7.62;-47.8;8.735;5.561;4.57;0
6/26/2024;17:49:13;0;greeenland;-0.22;22.7;5.462;16.78;4.67;33.6;103.5;104.8;12.06;7.768;0.01;33;-1.42;21;7.63;-47.9;8.641;5.578;4.57;0
6/26/2024;17:49:15;0;greeenland;-0.22;22.7;5.481;17.12;4.78;33.6;104;105.4;12.13;7.795;0.01;33;-1.43;21;7.63;-48;8.607;5.597;4.57;0
6/26/2024;17:49:17;0;greeenland;-0.22;22.7;5.496;17.31;4.84;33.6;104.4;105.8;12.19;7.816;0.01;33;-1.44;21;7.63;-48;8.558;5.591;4.57;0
6/26/2024;17:49:19;0;greeenland;-0.23;22.7;5.508;17.46;4.9;33.7;104.8;106.2;12.25;7.834;0.01;33.1;-1.44;22;7.63;-48.1;8.484;5.623;4.57;0
6/26/2024;17:49:21;0;greeenland;-0.22;22.6;5.527;17.62;4.95;33.7;105;106.4;12.3;7.861;0.01;33.1;-1.43;22;7.63;-48;8.42;5.704;4.57;0
6/26/2024;17:49:23;0;greeenland;-0.21;22.6;5.545;17.77;5;33.7;105.2;106.6;12.34;7.886;0.01;33.1;-1.45;22;7.63;-48;8.367;5.73;4.57;0
6/26/2024;17:49:25;0;greeenland;-0.22;22.6;5.563;17.86;5.03;33.7;105.3;106.7;12.37;7.912;0.01;33.1;-1.44;22;7.63;-47.9;8.288;5.763;4.57;0
6/26/2024;17:49:27;0;greeenland;-0.19;22.5;5.58;17.92;5.05;33.8;105.2;106.6;12.39;7.936;0.01;33.2;-1.46;22;7.63;-47.9;8.192;5.802;4.57;0
6/26/2024;17:49:29;0;greeenland;-0.18;22.5;5.599;17.98;5.07;33.8;105.1;106.5;12.41;7.963;0.01;33.2;-1.48;22;7.63;-47.9;8.098;5.904;4.57;0
6/26/2024;17:49:31;0;greeenland;-0.18;22.4;5.625;18;5.08;33.8;105;106.4;12.42;8;0.01;33.2;-1.46;22;7.63;-47.9;8.009;6.058;4.57;0
6/26/2024;17:49:33;0;greeenland;-0.19;22.4;5.655;18;5.07;33.8;104.9;106.3;12.43;8.042;0.01;33.2;-1.44;22;7.63;-47.8;7.934;6.133;4.57;0
6/26/2024;17:49:35;0;greeenland;-0.17;22.4;5.687;17.98;5.07;33.8;104.9;106.3;12.45;8.088;0.01;33.3;-1.44;22;7.62;-47.7;7.881;6.186;4.57;0
6/26/2024;17:49:37;0;greeenland;-0.15;22.4;5.714;17.98;5.07;33.9;104.9;106.3;12.46;8.128;0.01;33.3;-1.45;22;7.62;-47.6;7.832;6.209;4.57;0
6/26/2024;17:49:39;0;greeenland;-0.16;22.3;5.744;17.96;5.06;33.9;104.8;106.2;12.47;8.169;0.01;33.3;-1.45;22;7.62;-47.5;7.787;6.246;4.57;0
6/26/2024;17:49:41;0;greeenland;-0.16;22.3;5.792;17.92;5.05;33.9;104.8;106.2;12.48;8.237;0.01;33.3;-1.43;22;7.62;-47.4;7.753;6.321;4.57;0
6/26/2024;17:49:43;0;greeenland;-0.14;22.3;5.848;17.89;5.04;33.9;104.7;106.1;12.49;8.317;0.01;33.3;-1.43;22;7.62;-47.3;7.71;6.4;4.56;0
6/26/2024;17:49:45;0;greeenland;-0.09;22.3;5.897;17.88;5.03;33.9;104.7;106.1;12.5;8.387;0.01;33.3;-1.42;22;7.62;-47.2;7.675;6.417;4.56;0
6/26/2024;17:49:47;0;greeenland;-0.08;22.3;5.948;17.85;5.02;33.9;104.6;106;12.5;8.46;0.01;33.4;-1.42;22;7.61;-47.1;7.631;6.473;4.56;0
6/26/2024;17:49:49;0;greeenland;-0.07;22.3;5.997;17.84;5.02;34;104.5;105.9;12.49;8.529;0.01;33.4;-1.42;22;7.61;-47;7.573;6.511;4.56;0
6/26/2024;17:49:51;0;greeenland;-0.06;22.3;6.049;17.84;5.02;34;104.3;105.7;12.5;8.604;0.01;33.5;-1.42;22;7.61;-46.8;7.512;6.518;4.56;0
6/26/2024;17:49:53;0;greeenland;-0.03;22.3;6.097;17.84;5.02;34.1;104.2;105.6;12.5;8.672;0.01;33.5;-1.41;22;7.61;-46.6;7.45;6.535;4.55;0
6/26/2024;17:49:55;0;greeenland;-0.03;22.3;6.152;17.86;5.03;34.2;104.1;105.4;12.5;8.75;0.01;33.6;-1.41;22;7.6;-46.4;7.406;6.583;4.55;0
6/26/2024;17:49:57;0;greeenland;-0.01;22.3;6.201;17.87;5.03;34.3;103.9;105.3;12.49;8.82;0.01;33.7;-1.39;22;7.6;-46.3;7.368;6.594;4.55;0
6/26/2024;17:49:59;0;greeenland;-0.01;22.4;6.252;17.89;5.04;34.3;103.8;105.2;12.49;8.892;0.01;33.8;-1.37;22;7.6;-46.1;7.331;6.604;4.55;0
6/26/2024;17:50:01;0;greeenland;0.02;22.4;6.299;17.91;5.05;34.4;103.7;105.1;12.49;8.959;0.01;33.9;-1.35;22;7.59;-46;7.308;6.678;4.55;0
6/26/2024;17:50:03;0;greeenland;0.03;22.5;6.351;17.91;5.04;34.5;103.6;105;12.49;9.033;0.01;33.9;-1.35;22;7.59;-45.8;7.287;6.682;4.53;0
6/26/2024;17:50:05;0;greeenland;0.05;22.5;6.396;17.89;5.04;34.6;103.6;105;12.49;9.097;0.01;34;-1.35;22;7.59;-45.7;7.276;6.685;4.53;0
6/26/2024;17:50:07;0;greeenland;0.04;22.5;6.443;17.88;5.03;34.6;103.5;104.9;12.48;9.164;0.01;34.1;-1.33;22;7.59;-45.5;7.261;6.707;4.53;0
6/26/2024;17:50:09;0;greeenland;0.03;22.5;6.478;17.87;5.03;34.7;103.4;104.8;12.48;9.213;0.01;34.1;-1.34;22;7.58;-45.3;7.247;6.732;4.53;0
6/26/2024;17:50:11;0;greeenland;0.05;22.6;6.511;17.86;5.03;34.7;103.4;104.7;12.47;9.262;0.01;34.1;-1.32;22;7.58;-45.2;7.239;6.734;4.53;0
6/26/2024;17:50:13;0;greeenland;0.02;22.6;6.54;17.86;5.03;34.8;103.3;104.7;12.47;9.302;0.01;34.2;-1.32;22;7.58;-45;7.231;6.769;4.53;0
6/26/2024;17:50:15;0;greeenland;0.05;22.6;6.569;17.86;5.03;34.8;103.3;104.6;12.46;9.343;0.01;34.2;-1.3;22;7.57;-44.9;7.228;6.773;4.53;0
6/26/2024;17:50:17;0;greeenland;0.06;22.6;6.6;17.87;5.03;34.8;103.2;104.6;12.46;9.387;0.01;34.2;-1.32;22;7.57;-44.7;7.222;6.799;4.53;0
6/26/2024;17:50:19;0;greeenland;0.05;22.6;6.63;17.86;5.03;34.8;103.1;104.5;12.45;9.431;0.01;34.2;-1.32;22;7.57;-44.6;7.214;6.92;4.53;0
6/26/2024;17:50:21;0;greeenland;0.06;22.6;6.659;17.86;5.03;34.8;103.1;104.5;12.45;9.472;0.01;34.3;-1.33;22;7.57;-44.5;7.208;6.96;4.53;0
6/26/2024;17:50:23;0;greeenland;0.07;22.6;6.689;17.88;5.03;34.9;103.1;104.4;12.45;9.514;0.01;34.3;-1.31;22;7.56;-44.3;7.204;7.062;4.52;0
6/26/2024;17:50:25;0;greeenland;0.06;22.7;6.726;17.9;5.04;34.9;103;104.4;12.44;9.567;0.01;34.3;-1.3;22;7.56;-44.2;7.197;7.141;4.52;0
6/26/2024;17:50:27;0;greeenland;0.06;22.7;6.759;17.92;5.05;34.9;102.9;104.3;12.44;9.614;0.02;34.4;-1.3;22;7.56;-44;7.184;7.155;4.52;0
6/26/2024;17:50:29;0;greeenland;0.09;22.7;6.796;17.92;5.05;35;102.8;104.2;12.43;9.666;0.02;34.4;-1.31;22;7.56;-43.9;7.168;7.186;4.52;0
6/26/2024;17:50:31;0;greeenland;0.09;22.7;6.829;17.91;5.05;35;102.7;104.1;12.42;9.713;0.02;34.4;-1.32;22;7.56;-43.8;7.151;7.193;4.52;0
6/26/2024;17:50:33;0;greeenland;0.1;22.7;6.866;17.9;5.04;35;102.7;104;12.42;9.766;0.02;34.4;-1.31;22;7.55;-43.7;7.133;7.263;4.51;0
6/26/2024;17:50:35;0;greeenland;0.15;22.7;6.902;17.88;5.03;35;102.6;103.9;12.42;9.817;0.02;34.5;-1.3;22;7.55;-43.6;7.107;7.338;4.51;0
6/26/2024;17:50:37;0;greeenland;0.14;22.7;6.944;17.85;5.02;35.1;102.5;103.9;12.41;9.876;0.02;34.5;-1.29;22;7.55;-43.5;7.083;7.367;4.51;0
6/26/2024;17:50:39;0;greeenland;0.16;22.7;6.981;17.85;5.02;35.1;102.5;103.8;12.42;9.93;0.02;34.5;-1.3;22;7.55;-43.4;7.061;7.401;4.51;0
6/26/2024;17:50:41;0;greeenland;0.17;22.7;7.02;17.83;5.02;35.1;102.4;103.8;12.41;9.986;0.02;34.6;-1.3;22;7.55;-43.3;7.046;7.394;4.51;0
6/26/2024;17:50:43;0;greeenland;0.2;22.7;7.058;17.81;5.01;35.2;102.4;103.7;12.41;10.039;0.02;34.6;-1.29;22;7.54;-43.2;7.035;7.435;4.49;0
6/26/2024;17:50:45;0;greeenland;0.18;22.7;7.1;17.79;5;35.2;102.3;103.7;12.41;10.099;0.02;34.6;-1.28;22;7.54;-43.1;7.024;7.486;4.49;0
6/26/2024;17:50:47;0;greeenland;0.18;22.7;7.14;17.79;5;35.2;102.2;103.6;12.41;10.156;0.02;34.6;-1.27;23;7.54;-43;7.015;7.565;4.49;0
6/26/2024;17:50:49;0;greeenland;0.2;22.7;7.188;17.77;5;35.2;102.2;103.5;12.4;10.224;0.02;34.6;-1.26;23;7.54;-42.9;7.005;7.585;4.49;0
6/26/2024;17:50:51;0;greeenland;0.26;22.7;7.231;17.76;4.99;35.2;102.1;103.5;12.39;10.285;0.02;34.6;-1.25;23;7.54;-42.8;6.996;7.589;4.49;0
6/26/2024;17:50:53;0;greeenland;0.24;22.7;7.277;17.76;5;35.2;102;103.4;12.39;10.351;0.02;34.7;-1.24;23;7.54;-42.7;6.985;7.607;4.47;0
6/26/2024;17:50:55;0;greeenland;0.29;22.7;7.32;17.77;5;35.3;102;103.3;12.38;10.412;0.02;34.7;-1.24;23;7.53;-42.5;6.969;7.663;4.47;0
6/26/2024;17:50:57;0;greeenland;0.29;22.7;7.364;17.77;5;35.3;101.9;103.3;12.38;10.474;0.02;34.7;-1.25;23;7.53;-42.4;6.952;7.666;4.47;0
6/26/2024;17:50:59;0;greeenland;0.3;22.8;7.402;17.76;4.99;35.3;101.8;103.2;12.38;10.528;0.02;34.8;-1.25;23;7.53;-42.3;6.939;7.732;4.47;0
6/26/2024;17:51:01;0;greeenland;0.26;22.8;7.438;17.75;4.99;35.4;101.8;103.1;12.37;10.58;0.02;34.8;-1.24;23;7.53;-42.2;6.929;7.804;4.47;0
6/26/2024;17:51:03;0;greeenland;0.25;22.8;7.479;17.73;4.98;35.4;101.7;103.1;12.37;10.638;0.02;34.8;-1.24;23;7.52;-42;6.915;7.878;4.46;0
6/26/2024;17:51:05;0;greeenland;0.3;22.8;7.516;17.71;4.98;35.4;101.6;103;12.37;10.69;0.02;34.8;-1.28;23;7.52;-41.9;6.905;7.864;4.46;0
6/26/2024;17:51:07;0;greeenland;0.32;22.8;7.558;17.67;4.96;35.5;101.6;102.9;12.36;10.751;0.02;34.9;-1.26;23;7.52;-41.8;6.895;8.013;4.46;0
6/26/2024;17:51:09;0;greeenland;0.32;22.8;7.595;17.62;4.95;35.5;101.5;102.9;12.36;10.803;0.02;34.9;-1.28;23;7.52;-41.6;6.884;8.131;4.46;0
6/26/2024;17:51:11;0;greeenland;0.37;22.8;7.658;17.56;4.93;35.5;101.4;102.8;12.35;10.892;0.02;34.9;-1.29;23;7.51;-41.5;6.873;8.219;4.46;0
6/26/2024;17:51:13;0;greeenland;0.45;22.9;7.706;17.49;4.91;35.6;101.3;102.7;12.34;10.961;0.02;35;-1.3;23;7.51;-41.4;6.862;8.338;4.46;0
6/26/2024;17:51:15;0;greeenland;0.49;22.9;8.494;17.43;4.89;35.6;101.2;102.6;12.33;12.082;0.02;35;-1.26;23;7.51;-41.2;6.853;8.45;4.46;0
6/26/2024;17:51:17;0;greeenland;0.53;22.9;8.634;17.37;4.86;35.7;101.1;102.5;12.32;12.281;0.02;35.1;-1.26;23;7.51;-41.1;6.843;8.621;4.46;0
6/26/2024;17:51:19;0;greeenland;0.55;23;8.677;17.28;4.83;35.7;101;102.4;12.31;12.342;0.02;35.1;-1.28;23;7.51;-41;6.832;8.731;4.46;0
6/26/2024;17:51:21;0;greeenland;0.67;23;8.78;17.16;4.79;35.8;100.9;102.2;12.3;12.488;0.02;35.2;-1.29;23;7.5;-40.9;6.818;8.927;4.46;0
6/26/2024;17:51:23;0;greeenland;0.59;23;8.851;17.05;4.76;35.9;100.7;102.1;12.28;12.59;0.02;35.3;-1.25;23;7.5;-40.7;6.802;8.976;4.47;0
6/26/2024;17:51:25;0;greeenland;0.5;23.1;8.897;16.94;4.72;35.9;100.5;101.9;12.27;12.655;0.02;35.4;-1.25;23;7.5;-40.6;6.79;9.051;4.47;0
6/26/2024;17:51:27;0;greeenland;0.45;23.1;8.94;16.81;4.68;36;100.3;101.7;12.25;12.716;0.02;35.4;-1.25;23;7.49;-40.4;6.771;9.14;4.47;0
6/26/2024;17:51:29;0;greeenland;0.38;23.2;8.984;16.71;4.64;36.1;100.1;101.5;12.23;12.778;0.02;35.5;-1.25;23;7.49;-40.2;6.748;9.223;4.47;0
6/26/2024;17:51:31;0;greeenland;0.32;23.2;9.027;16.6;4.61;36.2;99.9;101.3;12.21;12.839;0.02;35.7;-1.24;23;7.49;-40;6.724;9.323;4.47;0
6/26/2024;17:51:33;0;greeenland;0.29;23.3;9.073;16.49;4.57;36.4;99.7;101.1;12.19;12.905;0.02;35.8;-1.26;23;7.49;-39.9;6.7;9.405;4.47;0
6/26/2024;17:51:35;0;greeenland;0.26;23.3;9.12;16.36;4.53;36.5;99.5;100.8;12.17;12.972;0.02;35.9;-1.26;23;7.48;-39.7;6.677;9.559;4.47;0
6/26/2024;17:51:37;0;greeenland;0.22;23.4;9.185;16.23;4.48;36.6;99.3;100.6;12.15;13.064;0.02;36;-1.27;23;7.48;-39.5;6.637;9.686;4.47;0
6/26/2024;17:51:39;0;greeenland;0.19;23.5;9.233;16.11;4.45;36.8;99;100.3;12.14;13.132;0.02;36.2;-1.25;24;7.48;-39.3;6.599;9.688;4.47;0
6/26/2024;17:51:41;0;greeenland;0.17;23.6;9.269;16.03;4.42;37;98.8;100.1;12.12;13.185;0.02;36.4;-1.25;24;7.47;-39.1;6.57;9.695;4.47;0
6/26/2024;17:51:43;0;greeenland;0.16;23.6;9.295;15.92;4.38;37.1;98.5;99.8;12.1;13.222;0.02;36.5;-1.24;24;7.47;-39;6.536;9.711;4.48;0
6/26/2024;17:51:45;0;greeenland;0.14;23.7;9.323;15.82;4.35;37.2;98.3;99.6;12.08;13.262;0.02;36.6;-1.23;24;7.47;-38.8;6.501;9.698;4.48;0
6/26/2024;17:51:47;0;greeenland;0.15;23.8;9.352;15.7;4.31;37.4;98;99.3;12.05;13.303;0.02;36.8;-1.24;24;7.46;-38.7;6.474;9.737;4.48;0
6/26/2024;17:51:49;0;greeenland;0.16;23.8;9.377;15.59;4.27;37.5;97.8;99.1;12.04;13.338;0.02;36.9;-1.25;24;7.46;-38.5;6.457;9.781;4.48;0
6/26/2024;17:51:51;0;greeenland;0.15;23.8;9.403;15.47;4.23;37.5;97.7;99;12.02;13.375;0.02;36.9;-1.24;24;7.46;-38.3;6.458;9.793;4.48;0
6/26/2024;17:51:53;0;greeenland;0.13;23.9;9.425;15.36;4.19;37.6;97.5;98.8;12;13.406;0.02;37;-1.23;24;7.46;-38.2;6.453;9.783;4.48;0
6/26/2024;17:51:55;0;greeenland;0.12;23.9;9.445;15.27;4.17;37.6;97.3;98.6;11.98;13.434;0.02;37;-1.23;24;7.45;-38;6.444;9.85;4.48;0
6/26/2024;17:51:57;0;greeenland;0.12;24;9.506;15.18;4.14;37.7;97.1;98.4;11.96;13.521;0.02;37.1;-1.23;24;7.45;-37.8;6.432;9.967;4.48;0
6/26/2024;17:51:59;0;greeenland;0.1;24;9.569;15.1;4.11;37.9;96.9;98.2;11.94;13.61;0.02;37.3;-1.25;24;7.45;-37.6;6.415;10.041;4.48;0
6/26/2024;17:52:01;0;greeenland;0.08;24.1;9.623;15.01;4.08;38;96.8;98.1;11.92;13.688;0.02;37.4;-1.26;24;7.44;-37.5;6.404;10.051;4.48;0
6/26/2024;17:52:03;0;greeenland;0.08;24.1;9.68;14.92;4.05;38.1;96.6;97.9;11.9;13.769;0.02;37.4;-1.25;24;7.44;-37.2;6.399;10.058;4.49;0
6/26/2024;17:52:05;0;greeenland;0.08;24.2;9.727;14.85;4.02;38.2;96.4;97.7;11.88;13.836;0.02;37.6;-1.24;24;7.43;-37;6.382;10.049;4.49;0
6/26/2024;17:52:07;0;greeenland;0.09;24.2;9.774;14.81;4.01;38.2;96.2;97.5;11.87;13.903;0.02;37.6;-1.24;24;7.43;-36.9;6.367;10.04;4.49;0
6/26/2024;17:52:09;0;greeenland;0.09;24.3;9.803;14.79;4;38.3;96.1;97.4;11.86;13.943;0.02;37.7;-1.23;25;7.43;-36.7;6.366;9.785;4.49;0
6/26/2024;17:52:11;0;greeenland;0.1;24.3;9.816;14.81;4.01;38.3;96;97.3;11.84;13.962;0.02;37.7;-1.24;25;7.43;-36.5;6.372;9.632;4.49;0
6/26/2024;17:52:13;0;greeenland;0.13;24.3;9.819;14.83;4.02;38.4;96;97.3;11.83;13.967;0.02;37.7;-1.25;25;7.42;-36.3;6.38;9.586;4.5;0
6/26/2024;17:52:15;0;greeenland;0.14;24.3;9.809;14.89;4.04;38.4;95.9;97.2;11.83;13.953;0.02;37.8;-1.24;25;7.42;-36.2;6.385;9.344;4.5;0
6/26/2024;17:52:17;0;greeenland;0.17;24.3;9.785;14.97;4.06;38.3;95.9;97.2;11.82;13.918;0.02;37.7;-1.23;25;7.42;-36;6.4;9.17;4.5;0
6/26/2024;17:52:19;0;greeenland;0.2;24.3;9.754;15.08;4.1;38.2;96;97.2;11.82;13.875;0.02;37.6;-1.22;24;7.42;-35.9;6.427;9.136;4.5;0
6/26/2024;17:52:21;0;greeenland;0.21;24.2;8.716;15.22;4.15;38.1;96;97.3;11.82;12.397;0.02;37.5;-1.2;24;7.41;-35.8;6.462;8.861;4.5;0
6/26/2024;17:52:23;0;greeenland;0.25;24.1;8.459;15.38;4.2;37.8;96.2;97.4;11.82;12.032;0.02;37.2;-1.22;24;7.41;-35.8;6.501;8.514;4.52;0
6/26/2024;17:52:25;0;greeenland;0.31;23.9;8.366;15.58;4.27;37.6;96.3;97.6;11.83;11.9;0.02;37;-1.23;24;7.41;-35.7;6.544;8.264;4.52;0
6/26/2024;17:52:27;0;greeenland;0.33;23.8;8.146;15.78;4.33;37.2;96.5;97.8;11.84;11.586;0.02;36.6;-1.21;24;7.41;-35.6;6.595;7.863;4.52;0
6/26/2024;17:52:29;0;greeenland;0.34;23.6;7.942;16.01;4.41;36.9;96.8;98.1;11.86;11.296;0.02;36.3;-1.21;24;7.41;-35.6;6.646;7.551;4.52;0
6/26/2024;17:52:31;0;greeenland;0.35;23.4;7.769;16.26;4.5;36.6;97;98.3;11.88;11.05;0.02;36;-1.2;23;7.41;-35.6;6.697;7.232;4.52;0
6/26/2024;17:52:33;0;greeenland;0.32;23.3;6.686;16.53;4.59;36.3;97.3;98.6;11.9;9.51;0.02;35.7;-1.21;23;7.41;-35.7;6.76;6.78;4.53;0
6/26/2024;17:52:35;0;greeenland;0.26;23.1;6.372;16.81;4.68;36.1;97.6;98.9;11.92;9.063;0.02;35.5;-1.21;23;7.41;-35.7;6.808;6.444;4.53;0
6/26/2024;17:52:37;0;greeenland;0.18;23;6.038;17.07;4.76;35.8;98.1;99.4;11.95;8.588;0.02;35.2;-1.23;23;7.41;-35.8;6.896;5.811;4.53;0
6/26/2024;17:52:39;0;greeenland;0.08;22.8;5.749;17.33;4.85;35.4;102.2;103.6;12.42;8.177;0.02;34.8;-1.25;23;7.41;-36;7.019;5.259;4.53;0
6/26/2024;17:52:41;0;greeenland;-0.01;22.7;4.458;17.58;4.93;35;103.4;104.8;12.51;6.34;0.02;34.4;-1.26;22;7.42;-36.1;7.214;4.639;4.53;0
6/26/2024;17:52:43;0;greeenland;-0.08;22.6;4.065;17.52;4.91;33.1;104.8;106.2;12.07;5.781;0.01;32.5;-1.27;21;7.42;-36.4;9.047;4.055;4.55;0
6/26/2024;17:52:45;0;greeenland;-0.15;22.6;3.763;17.07;4.76;32.4;105.2;106.7;12.08;5.351;0.01;31.8;-1.3;21;7.42;-36.6;9.888;3.445;4.55;0
6/26/2024;17:52:47;0;greeenland;-0.21;22.6;3.482;16.41;4.55;32;105.9;107.3;11.91;4.952;0.01;31.4;-1.31;20;7.43;-36.9;10.226;3.005;4.55;0
6/26/2024;17:52:49;0;greeenland;-0.26;22.6;2.266;15.6;4.27;31.9;106.2;107.7;11.92;3.222;0.01;31.3;-1.32;20;7.43;-37.3;10.418;2.384;4.55;0
6/26/2024;17:52:51;0;greeenland;-0.27;22.7;1.815;14.63;3.95;31.9;106.5;107.9;11.89;2.581;0.01;31.3;-1.32;20;7.44;-37.7;10.572;1.799;4.55;0
6/26/2024;17:52:53;0;greeenland;-0.27;22.8;1.464;13.55;3.59;31.9;106.9;108.3;11.88;2.082;0.01;31.3;-1.35;20;7.45;-38;10.772;1.262;4.55;0
6/26/2024;17:52:55;0;greeenland;-0.3;22.9;1.172;12.42;3.22;31.9;107.1;108.5;11.86;1.667;0.01;31.4;-1.33;20;7.45;-38.4;10.894;0.636;4.55;0
6/26/2024;17:52:57;0;greeenland;-0.34;23;0.008;11.28;2.83;31.9;107.5;108.9;11.87;0.012;0.01;31.4;-1.32;20;7.46;-38.8;11.018;0.136;4.55;0
6/26/2024;17:52:59;0;greeenland;-0.3;22.1;-0.186;10.08;2.43;30.5;107.6;109.1;11.85;-0.265;0.01;30;-1.32;20;7.53;-42.8;11.271;-0.172;4.55;0
6/26/2024;17:53:01;0;greeenland;-0.23;18.9;-0.187;8.88;2.04;26;107.6;109;11.78;-0.266;0.01;25.6;-1.14;17;7.3;-29.7;11.408;-0.189;4.55;0
6/26/2024;17:53:03;0;greeenland;-0.15;16.2;-0.186;8.19;1.8;22.2;103.9;105.2;11.34;-0.265;0.01;21.9;-0.75;14;7.21;-24.6;11.441;-0.18;4.72;0
6/26/2024;17:53:05;0;greeenland;-0.08;12.8;-0.186;7.82;1.68;17.5;103.2;104.5;11.26;-0.264;0.01;17.2;-0.37;11;7.16;-22;11.435;-0.186;4.72;0
6/26/2024;17:53:07;0;greeenland;-0.03;9.3;-0.185;7.57;1.6;12.8;102.9;104.3;11.25;-0.263;0;12.6;0;8;7.14;-20.7;11.363;-0.179;4.72;0
6/26/2024;17:53:09;0;greeenland;0.06;5.9;-0.185;7.42;1.55;8.1;102.7;104.1;11.25;-0.263;0;8;0.37;5;7.12;-19.5;11.26;-0.187;4.72;0
6/26/2024;17:53:11;0;greeenland;0.05;2.4;-0.184;7.35;1.53;3.4;102.6;103.9;11.26;-0.262;0;3.3;0.73;2;7.1;-18.8;11.135;-0.179;4.72;0
6/26/2024;17:53:13;0;greeenland;0.04;1.2;-0.185;7.35;1.52;1.6;102.4;103.8;11.28;-0.263;0;1.6;1.09;1;7.1;-18.3;10.999;-0.188;4.76;0
6/26/2024;17:53:15;0;greeenland;0.01;1.1;-0.184;7.35;1.52;1.5;102.3;103.7;11.29;-0.262;0;1.5;1.49;1;7.09;-18.3;10.926;-0.179;4.76;0
6/26/2024;17:53:17;0;greeenland;0.05;1.1;-0.184;7.35;1.53;1.6;102.2;103.6;11.3;-0.262;0;1.5;1.83;1;7.09;-18.3;10.874;-0.184;4.76;0
6/26/2024;17:53:19;0;greeenland;0.08;1.2;-0.184;7.5;1.57;1.6;102;103.4;11.29;-0.262;0;1.6;1.96;1;7.09;-18.1;10.836;-0.185;4.76;0
6/26/2024;17:53:21;0;greeenland;0.08;1.3;-0.185;7.51;1.58;1.9;101.8;103.1;11.27;-0.262;0;1.8;1.97;1;7.09;-17.8;10.8;-0.185;4.76;0
6/26/2024;17:53:23;0;greeenland;0.09;1.6;-0.185;7.51;1.58;2.2;101.6;102.9;11.26;-0.262;0;2.2;1.95;1;7.08;-17.6;10.77;-0.187;4.75;0
6/26/2024;17:53:25;0;greeenland;0.12;1.8;-0.185;7.48;1.57;2.6;101.4;102.7;11.24;-0.263;0;2.5;1.93;2;7.08;-17.5;10.748;-0.186;4.75;0
6/26/2024;17:53:27;0;greeenland;0.11;2.1;-0.185;7.47;1.56;3;101.2;102.6;11.23;-0.263;0;2.9;1.95;2;7.08;-17.2;10.729;-0.186;4.75;0
6/26/2024;17:53:29;0;greeenland;0.1;2.4;-0.185;7.45;1.56;3.4;101.1;102.4;11.22;-0.263;0;3.3;1.95;2;7.07;-17.1;10.71;-0.185;4.75;0
6/26/2024;17:53:31;0;greeenland;0.09;2.7;-0.185;7.44;1.55;3.8;100.9;102.3;11.21;-0.263;0;3.7;1.97;2;7.08;-17.2;10.687;-0.187;4.75;0
6/26/2024;17:53:33;0;greeenland;0.09;2.9;-0.185;7.43;1.55;4;100.8;102.2;11.2;-0.263;0;4;1.98;3;7.08;-17.4;10.664;-0.186;4.76;0
6/26/2024;17:53:35;0;greeenland;0.06;2.9;-0.185;7.43;1.55;4;100.8;102.1;11.2;-0.263;0;4;1.97;3;7.08;-17.6;10.646;-0.186;4.76;0
6/26/2024;17:53:37;0;greeenland;0.02;2.9;-0.185;7.41;1.55;4.1;100.7;102;11.2;-0.264;0;4;1.96;3;7.09;-17.9;10.632;-0.187;4.76;0
