Pond,Replicate,Treatment,Chlorophyll_RFU,BGAPC_RFU,ODO_sat,fDOM_RFU,Time_seq,Hour,Ten_min,Variable
B2P2,1,G,0.96,-0.22,112.17,1.21,7,19,0,MEAN
B2P2,1,G,0.99,-0.22,112.1,1.21,7,19,1,MEAN
B2P2,1,G,0.94,-0.21,112.03,1.21,7,19,2,MEAN
B2P2,1,G,0.94,-0.22,112.06,1.22,7,19,3,MEAN
B2P2,1,G,0.96,-0.22,112.03,1.23,7,19,4,MEAN
B2P2,1,G,0.92,-0.22,112.03,1.23,7,19,5,MEAN
B2P2,1,G,0.94,-0.21,112.1,1.23,7,20,0,MEAN
B2P2,1,G,0.95,-0.2,112.14,1.23,7,20,1,MEAN
B2P2,1,G,0.93,-0.22,112.12,1.24,7,20,2,MEAN
B2P2,1,G,0.94,-0.23,112.18,1.24,7,20,3,MEAN
B2P2,1,G,0.92,-0.22,112.21,1.25,7,20,4,MEAN
B2P2,1,G,0.92,-0.22,112.04,1.25,7,20,5,MEAN
B2P2,1,G,0.95,-0.22,111.96,1.25,7,21,0,MEAN
B2P2,1,G,0.98,-0.22,111.97,1.25,7,21,1,MEAN
B2P2,1,G,0.99,-0.21,111.92,1.25,7,21,2,MEAN
B2P2,1,G,1.01,-0.2,111.8,1.25,7,21,3,MEAN
B2P2,1,G,1.06,-0.23,111.78,1.25,7,21,4,MEAN
B2P2,1,G,1.06,-0.26,111.78,1.25,7,21,5,MEAN
B2P2,1,G,1.1,-0.25,111.68,1.25,7,22,0,MEAN
B2P2,1,G,1.08,-0.23,111.69,1.25,7,22,1,MEAN
B2P2,1,G,1.06,-0.22,111.76,1.25,7,22,2,MEAN
B2P2,1,G,1.08,-0.21,111.69,1.27,7,22,3,MEAN
B2P2,1,G,1.11,-0.16,111.53,1.27,7,22,4,MEAN
B2P2,1,G,1.15,-0.14,111.45,1.27,7,22,5,MEAN
B2P2,1,G,1.16,-0.18,111.44,1.27,7,23,0,MEAN
B2P2,1,G,1.13,-0.22,111.46,1.27,7,23,1,MEAN
B2P2,1,G,1.12,-0.23,111.53,1.28,7,23,2,MEAN
B2P2,1,G,1.17,-0.18,111.5,1.29,7,23,3,MEAN
B2P2,1,G,1.17,-0.17,111.33,1.29,7,23,4,MEAN
B2P2,1,G,1.19,-0.21,111.19,1.29,7,23,5,MEAN
B2P2,1,G,1.09,-0.23,112.03,1.48,7,,,MEAN
B2P2,1,G,1.08,-0.22,112.01,1.48,8,0,0,MEAN
B2P2,1,G,1.18,-0.18,111.09,1.29,8,0,1,MEAN
B2P2,1,G,1.15,-0.18,111.01,1.29,8,0,2,MEAN
B2P2,1,G,1.19,-0.17,110.94,1.29,8,0,3,MEAN
B2P2,1,G,1.27,-0.16,110.85,1.3,8,0,4,MEAN
B2P2,1,G,1.21,-0.16,110.84,1.3,8,0,5,MEAN
B2P2,1,G,1.15,-0.19,110.83,1.31,8,1,0,MEAN
B2P2,1,G,1.15,-0.22,110.74,1.31,8,1,1,MEAN
B2P2,1,G,1.08,-0.22,110.64,1.31,8,1,2,MEAN
B2P2,1,G,1.07,-0.21,110.5,1.31,8,1,3,MEAN
B2P2,1,G,1.13,-0.17,110.32,1.31,8,1,4,MEAN
B2P2,1,G,1.14,-0.16,110.32,1.31,8,1,5,MEAN
B2P2,1,G,1.15,-0.21,110.68,1.33,8,2,0,MEAN
B2P2,1,G,1.16,-0.22,110.6,1.33,8,2,1,MEAN
B2P2,1,G,1.19,-0.19,110.17,1.34,8,2,2,MEAN
B2P2,1,G,1.2,-0.17,110.02,1.34,8,2,3,MEAN
B2P2,1,G,1.19,-0.19,109.84,1.33,8,2,4,MEAN
B2P2,1,G,1.23,-0.17,109.62,1.32,8,2,5,MEAN
B2P2,1,G,1.26,-0.17,109.45,1.33,8,3,0,MEAN
B2P2,1,G,1.23,-0.2,109.28,1.38,8,3,1,MEAN
B2P2,1,G,1.23,-0.19,109.22,1.4,8,3,2,MEAN
B2P2,1,G,1.19,-0.18,109.17,1.38,8,3,3,MEAN
B2P2,1,G,1.13,-0.17,108.92,1.36,8,3,4,MEAN
B2P2,1,G,1.12,-0.19,108.68,1.35,8,3,5,MEAN
B2P2,1,G,1.05,-0.21,108.7,1.38,8,4,0,MEAN
B2P2,1,G,1.03,-0.19,108.8,1.38,8,4,1,MEAN
B2P2,1,G,1.07,-0.2,108.8,1.36,8,4,2,MEAN
B2P2,1,G,1.12,-0.22,108.78,1.36,8,4,3,MEAN
B2P2,1,G,1.14,-0.22,108.74,1.36,8,4,4,MEAN
B2P2,1,G,1.07,-0.19,108.7,1.36,8,4,5,MEAN
B2P2,1,G,1.01,-0.19,108.65,1.35,8,5,0,MEAN
B2P2,1,G,1.02,-0.18,108.53,1.35,8,5,1,MEAN
B2P2,1,G,0.99,-0.17,108.42,1.35,8,5,2,MEAN
B2P2,1,G,0.92,-0.2,108.43,1.35,8,5,3,MEAN
B2P2,1,G,0.91,-0.22,108.46,1.34,8,5,4,MEAN
B2P2,1,G,0.9,-0.24,108.47,1.35,8,5,5,MEAN
B2P2,1,G,0.82,-0.25,108.68,1.38,8,6,0,MEAN
B2P2,1,G,0.78,-0.23,108.92,1.38,8,6,1,MEAN
B2P2,1,G,0.8,-0.2,108.72,1.38,8,6,2,MEAN
B2P2,1,G,0.84,-0.22,108.47,1.38,8,6,3,MEAN
B2P2,1,G,0.84,-0.21,108.56,1.39,8,6,4,MEAN
B2P2,1,G,0.84,-0.21,108.4,1.38,8,6,5,MEAN
B2P2,1,G,0.77,-0.26,108.18,1.35,8,7,0,MEAN
B2P2,1,G,0.62,-0.26,108.25,1.33,8,7,1,MEAN
B2P2,1,G,0.6,-0.23,108.31,1.32,8,7,2,MEAN
B2P2,1,G,0.62,-0.23,108.35,1.31,8,7,3,MEAN
B2P2,1,G,0.62,-0.22,108.38,1.31,8,7,4,MEAN
B2P2,1,G,0.58,-0.22,108.4,1.33,8,7,5,MEAN
B2P2,1,G,0.5,-0.22,108.47,1.34,8,8,0,MEAN
B2P2,1,G,0.49,-0.22,108.56,1.33,8,8,1,MEAN
B2P2,1,G,0.5,-0.21,108.62,1.33,8,8,2,MEAN
B2P2,1,G,0.46,-0.23,108.68,1.32,8,8,3,MEAN
B2P2,1,G,0.43,-0.28,108.7,1.3,8,8,4,MEAN
B2P2,1,G,0.38,-0.26,108.73,1.29,8,8,5,MEAN
B2P2,1,G,0.36,-0.22,108.78,1.28,8,9,0,MEAN
B2P2,1,G,0.4,-0.22,108.82,1.27,8,9,1,MEAN
B2P2,1,G,0.38,-0.25,108.9,1.27,8,9,2,MEAN
B2P2,1,G,0.36,-0.26,109,1.25,8,9,3,MEAN
B2P2,1,G,0.36,-0.24,109.03,1.27,8,9,4,MEAN
B2P2,1,G,0.34,-0.24,109.17,1.28,8,9,5,MEAN
B2P2,1,G,0.35,-0.27,109.56,1.27,8,10,0,MEAN
B2P2,1,G,0.38,-0.25,109.91,1.27,8,10,1,MEAN
B2P2,1,G,0.38,-0.24,110.25,1.28,8,10,2,MEAN
B2P2,1,G,0.38,-0.28,110.43,1.29,8,10,3,MEAN
B2P2,1,G,0.3,-0.29,110.31,1.29,8,10,4,MEAN
B2P2,1,G,0.21,-0.28,110.24,1.29,8,10,5,MEAN
B2P2,1,G,0.17,-0.26,109.88,1.26,8,11,0,MEAN
B2P2,1,G,0.18,-0.28,109.53,1.23,8,11,1,MEAN
B2P2,1,G,0.23,-0.28,109.6,1.23,8,11,2,MEAN
B2P2,1,G,0.26,-0.28,109.82,1.23,8,11,3,MEAN
B2P2,1,G,0.26,-0.3,110.12,1.21,8,11,4,MEAN
B2P2,1,G,0.29,-0.28,110.1,1.23,8,11,5,MEAN
B2P2,1,G,0.3,-0.26,109.92,1.24,8,12,0,MEAN
B2P2,1,G,0.28,-0.27,109.92,1.23,8,12,1,MEAN
B2P2,1,G,0.3,-0.28,109.96,1.21,8,12,2,MEAN
B2P2,1,G,0.32,-0.24,110.06,1.2,8,12,3,MEAN
B2P2,1,G,0.32,-0.23,110.64,1.2,8,12,4,MEAN
B2P2,1,G,0.3,-0.25,111.22,1.21,8,12,5,MEAN
B2P2,1,G,0.3,-0.22,111.31,1.19,8,13,0,MEAN
B2P2,1,G,0.32,-0.24,111.42,1.19,8,13,1,MEAN
B2P2,1,G,0.32,-0.27,111.4,1.19,8,13,2,MEAN
B2P2,1,G,0.3,-0.26,111.33,1.18,8,13,3,MEAN
B2P2,1,G,0.3,-0.24,111.34,1.18,8,13,4,MEAN
B2P2,1,G,0.29,-0.24,111.15,1.17,8,13,5,MEAN
B2P2,1,G,0.29,-0.28,110.94,1.15,8,14,0,MEAN
B2P2,1,G,0.3,-0.27,110.8,1.12,8,14,1,MEAN
B2P2,1,G,0.3,-0.29,110.85,1.12,8,14,2,MEAN
B2P2,1,G,0.3,-0.3,110.98,1.12,8,14,3,MEAN
B2P2,1,G,0.32,-0.29,111.1,1.12,8,14,4,MEAN
B2P2,1,G,0.36,-0.3,111.38,1.12,8,14,5,MEAN
B2P2,1,G,0.34,-0.28,111.56,1.12,8,15,0,MEAN
B2P2,1,G,0.33,-0.28,111.81,1.12,8,15,1,MEAN
B2P2,1,G,0.33,-0.28,111.72,1.12,8,15,2,MEAN
B2P2,1,G,0.3,-0.23,111.5,1.11,8,15,3,MEAN
B2P2,1,G,0.29,-0.24,111.62,1.1,8,15,4,MEAN
B2P2,1,G,0.3,-0.26,111.82,1.11,8,15,5,MEAN
B2P2,1,G,0.28,-0.25,112.33,1.12,8,16,0,MEAN
B2P2,1,G,0.25,-0.26,112.91,1.12,8,16,1,MEAN
B2P2,1,G,0.28,-0.29,113.4,1.12,8,16,2,MEAN
B2P2,1,G,0.3,-0.29,113.41,1.12,8,16,3,MEAN
B2P2,1,G,0.26,-0.28,112.92,1.1,8,16,4,MEAN
B2P2,1,G,0.28,-0.28,112.46,1.08,8,16,5,MEAN
B2P2,1,G,0.29,-0.27,112.34,1.08,8,17,0,MEAN
B2P2,1,G,0.3,-0.29,112.36,1.08,8,17,1,MEAN
B2P2,1,G,0.31,-0.28,112.61,1.08,8,17,2,MEAN
B2P2,1,G,0.28,-0.26,112.97,1.09,8,17,3,MEAN
B2P2,1,G,0.29,-0.28,113.28,1.08,8,17,4,MEAN
B2P2,1,G,0.26,-0.29,113.67,1.08,8,17,5,MEAN
B2P2,1,G,0.28,-0.26,113.59,1.08,8,18,0,MEAN
B2P2,1,G,0.33,-0.27,113.09,1.09,8,18,1,MEAN
B2P2,1,G,0.32,-0.28,113.06,1.08,8,18,2,MEAN
B2P2,1,G,0.33,-0.26,113.32,1.08,8,18,3,MEAN
B2P2,1,G,0.36,-0.26,113.56,1.08,8,18,4,MEAN
B2P2,1,G,0.34,-0.27,113.76,1.08,8,18,5,MEAN
B2P2,1,G,0.41,-0.26,113.89,1.08,8,19,0,MEAN
B2P2,1,G,0.52,-0.24,114.13,1.08,8,19,1,MEAN
B2P2,1,G,0.58,-0.26,114.23,1.08,8,19,2,MEAN
B2P2,1,G,0.63,-0.27,114.32,1.08,8,19,3,MEAN
B2P2,1,G,0.64,-0.26,114.22,1.09,8,19,4,MEAN
B2P2,1,G,0.68,-0.28,114.12,1.09,8,19,5,MEAN
B2P2,1,G,0.74,-0.26,114.28,1.1,8,20,0,MEAN
B2P2,1,G,0.78,-0.23,114.22,1.1,8,20,1,MEAN
B2P2,1,G,0.76,-0.22,113.96,1.1,8,20,2,MEAN
B2P2,1,G,0.76,-0.22,113.75,1.1,8,20,3,MEAN
B2P2,1,G,0.81,-0.22,113.94,1.1,8,20,4,MEAN
B2P2,1,G,0.88,-0.22,114.06,1.11,8,20,5,MEAN
B2P2,1,G,0.9,-0.25,114.04,1.11,8,21,0,MEAN
B2P2,1,G,0.9,-0.26,114.19,1.11,8,21,1,MEAN
B2P2,1,G,0.86,-0.25,114.43,1.11,8,21,2,MEAN
B2P2,1,G,0.79,-0.23,114.69,1.11,8,21,3,MEAN
B2P2,1,G,0.81,-0.21,114.56,1.11,8,21,4,MEAN
B2P2,1,G,0.86,-0.22,114.46,1.12,8,21,5,MEAN
B2P2,1,G,0.91,-0.23,114.49,1.12,8,22,0,MEAN
B2P2,1,G,0.96,-0.23,114.18,1.12,8,22,1,MEAN
B2P2,1,G,1,-0.23,113.97,1.12,8,22,2,MEAN
B2P2,1,G,0.99,-0.23,113.86,1.1,8,22,3,MEAN
B2P2,1,G,1.02,-0.2,114.16,1.11,8,22,4,MEAN
B2P2,1,G,1.11,-0.17,114.53,1.12,8,22,5,MEAN
B2P2,1,G,1.1,-0.2,114.12,1.12,8,23,0,MEAN
B2P2,1,G,1.07,-0.22,113.66,1.12,8,23,1,MEAN
B2P2,1,G,1.01,-0.26,113.72,1.11,8,23,2,MEAN
B2P2,1,G,1.02,-0.25,113.92,1.12,8,23,3,MEAN
B2P2,1,G,1.12,-0.22,113.95,1.12,8,23,4,MEAN
B2P2,1,G,1.11,-0.2,114,1.12,8,23,5,MEAN
B2P2,1,G,1.08,-0.22,112.66,1.21,8,,,MEAN
B2P2,1,G,1.08,-0.24,112.7,1.21,9,0,0,MEAN
B2P2,1,G,1.05,-0.22,114.46,1.13,9,0,1,MEAN
B2P2,1,G,1.06,-0.22,114.61,1.14,9,0,2,MEAN
B2P2,1,G,1.11,-0.22,114.47,1.13,9,0,3,MEAN
B2P2,1,G,1.14,-0.2,114.47,1.13,9,0,4,MEAN
B2P2,1,G,1.06,-0.2,114.35,1.12,9,0,5,MEAN
B2P2,1,G,1.08,-0.2,114.14,1.12,9,1,0,MEAN
B2P2,1,G,1.11,-0.2,114.32,1.14,9,1,1,MEAN
B2P2,1,G,1.08,-0.21,114.81,1.15,9,1,2,MEAN
B2P2,1,G,1.08,-0.2,114.92,1.16,9,1,3,MEAN
B2P2,1,G,1.08,-0.21,114.9,1.15,9,1,4,MEAN
B2P2,1,G,1.1,-0.22,114.88,1.15,9,1,5,MEAN
B2P2,1,G,1.12,-0.18,114.72,1.14,9,2,0,MEAN
B2P2,1,G,1.1,-0.2,114.33,1.12,9,2,1,MEAN
B2P2,1,G,1.1,-0.18,113.95,1.12,9,2,2,MEAN
B2P2,1,G,1.14,-0.16,113.95,1.12,9,2,3,MEAN
B2P2,1,G,1.1,-0.21,113.97,1.13,9,2,4,MEAN
B2P2,1,G,1.01,-0.23,114.18,1.13,9,2,5,MEAN
B2P2,1,G,1.06,-0.22,114.53,1.13,9,3,0,MEAN
B2P2,1,G,1.16,-0.19,115.19,1.19,9,3,1,MEAN
B2P2,1,G,1.21,-0.18,115.6,1.21,9,3,2,MEAN
B2P2,1,G,1.23,-0.2,115.07,1.17,9,3,3,MEAN
B2P2,1,G,1.19,-0.19,114.65,1.15,9,3,4,MEAN
B2P2,1,G,1.11,-0.21,114.6,1.15,9,3,5,MEAN
B2P2,1,G,1.06,-0.25,114.1,1.15,9,4,0,MEAN
B2P2,1,G,1.08,-0.25,113.52,1.15,9,4,1,MEAN
B2P2,1,G,1.11,-0.22,113.22,1.19,9,4,2,MEAN
B2P2,1,G,1.12,-0.2,113.02,1.2,9,4,3,MEAN
B2P2,1,G,1.02,-0.2,113.44,1.18,9,4,4,MEAN
B2P2,1,G,0.92,-0.2,113.82,1.19,9,4,5,MEAN
B2P2,1,G,0.9,-0.22,113.82,1.19,9,5,0,MEAN
B2P2,1,G,0.9,-0.23,113.88,1.17,9,5,1,MEAN
B2P2,1,G,0.9,-0.2,113.67,1.17,9,5,2,MEAN
B2P2,1,G,0.91,-0.2,112.47,1.21,9,5,3,MEAN
B2P2,1,G,1.03,-0.23,110.55,1.25,9,5,4,MEAN
B2P2,1,G,1.06,-0.24,109.64,1.23,9,5,5,MEAN
B2P2,1,G,0.99,-0.22,109.89,1.17,9,6,0,MEAN
B2P2,1,G,0.99,-0.21,109.95,1.15,9,6,1,MEAN
B2P2,1,G,1.01,-0.21,109.94,1.13,9,6,2,MEAN
B2P2,1,G,1.04,-0.23,110.03,1.14,9,6,3,MEAN
B2P2,1,G,1.02,-0.23,110.04,1.14,9,6,4,MEAN
B2P2,1,G,1.01,-0.22,110.1,1.12,9,6,5,MEAN
B2P2,1,G,1.02,-0.26,110.06,1.13,9,7,0,MEAN
B2P2,1,G,0.98,-0.22,109.88,1.14,9,7,1,MEAN
B2P2,1,G,0.91,-0.2,109.78,1.14,9,7,2,MEAN
B2P2,1,G,0.86,-0.23,109.9,1.12,9,7,3,MEAN
B2P2,1,G,0.89,-0.26,109.9,1.12,9,7,4,MEAN
B2P2,1,G,0.92,-0.26,109.85,1.12,9,7,5,MEAN
B2P2,1,G,0.92,-0.25,109.91,1.12,9,8,0,MEAN
B2P2,1,G,0.87,-0.23,109.98,1.12,9,8,1,MEAN
B2P2,1,G,0.82,-0.22,110.08,1.12,9,8,2,MEAN
B2P2,1,G,0.74,-0.25,110.53,1.15,9,8,3,MEAN
B2P2,1,G,0.72,-0.22,110.62,1.15,9,8,4,MEAN
B2P2,1,G,0.77,-0.21,110.28,1.13,9,8,5,MEAN
B2P2,1,G,0.74,-0.24,110.3,1.12,9,9,0,MEAN
B2P2,1,G,0.67,-0.22,110.41,1.12,9,9,1,MEAN
B2P2,1,G,0.66,-0.22,110.47,1.12,9,9,2,MEAN
B2P2,1,G,0.68,-0.22,110.95,1.16,9,9,3,MEAN
B2P2,1,G,0.62,-0.23,111.41,1.19,9,9,4,MEAN
B2P2,1,G,0.5,-0.27,111.93,1.19,9,9,5,MEAN
B2P2,1,G,0.46,-0.26,111.44,1.18,9,10,0,MEAN
B2P2,1,G,0.48,-0.27,110.99,1.15,9,10,1,MEAN
B2P2,1,G,0.46,-0.29,111.82,1.13,9,10,2,MEAN
B2P2,1,G,0.44,-0.26,112.59,1.12,9,10,3,MEAN
B2P2,1,G,0.5,-0.24,113.1,1.12,9,10,4,MEAN
B2P2,1,G,0.54,-0.23,113.22,1.13,9,10,5,MEAN
B2P2,1,G,0.58,-0.26,113.12,1.13,9,11,0,MEAN
B2P2,1,G,0.57,-0.29,112.4,1.13,9,11,1,MEAN
B2P2,1,G,0.54,-0.26,111.84,1.13,9,11,2,MEAN
B2P2,1,G,0.6,-0.22,111.72,1.13,9,11,3,MEAN
B2P2,1,G,0.66,-0.22,111.41,1.12,9,11,4,MEAN
B2P2,1,G,0.64,-0.25,111.1,1.11,9,11,5,MEAN
B2P2,1,G,0.58,-0.26,111.67,1.11,9,12,0,MEAN
B2P2,1,G,0.47,-0.24,112.35,1.12,9,12,1,MEAN
B2P2,1,G,0.45,-0.26,112.85,1.12,9,12,2,MEAN
B2P2,1,G,0.46,-0.27,112.53,1.08,9,12,3,MEAN
B2P2,1,G,0.42,-0.26,111.7,1.04,9,12,4,MEAN
B2P2,1,G,0.42,-0.23,111.83,1.04,9,12,5,MEAN
B2P2,1,G,0.44,-0.26,111.94,1.04,9,13,0,MEAN
B2P2,1,G,0.41,-0.29,111.86,1.05,9,13,1,MEAN
B2P2,1,G,0.38,-0.29,111.9,1.06,9,13,2,MEAN
B2P2,1,G,0.36,-0.28,112.09,1.06,9,13,3,MEAN
B2P2,1,G,0.31,-0.26,112.42,1.04,9,13,4,MEAN
B2P2,1,G,0.28,-0.26,112.84,1.03,9,13,5,MEAN
B2P2,1,G,0.29,-0.29,113.22,1.04,9,14,0,MEAN
B2P2,1,G,0.33,-0.3,113.5,1.06,9,14,1,MEAN
B2P2,1,G,0.34,-0.3,113.04,1.04,9,14,2,MEAN
B2P2,1,G,0.34,-0.27,112.41,1.02,9,14,3,MEAN
B2P2,1,G,0.34,-0.26,112.62,1,9,14,4,MEAN
B2P2,1,G,0.35,-0.27,112.96,0.98,9,14,5,MEAN
B2P2,1,G,0.4,-0.26,113.06,0.98,9,15,0,MEAN
B2P2,1,G,0.48,-0.27,112.98,0.98,9,15,1,MEAN
B2P2,1,G,0.52,-0.26,112.78,1,9,15,2,MEAN
B2P2,1,G,0.44,-0.27,112.65,1,9,15,3,MEAN
B2P2,1,G,0.4,-0.28,112.68,1,9,15,4,MEAN
B2P2,1,G,0.34,-0.32,111.83,0.77,9,15,5,MEAN
B2P2,1,G,0.64,-0.28,112.56,0.83,9,,,MEAN
B2P3,1,G,,,,,0,0,0,MEAN
B2P3,1,G,0.32,-1.38,98.94,-0.24,0,0,1,MEAN
B2P3,1,G,0.38,-1.39,99.11,-0.24,0,0,2,MEAN
B2P3,1,G,0.44,-1.35,99.07,-0.24,0,0,3,MEAN
B2P3,1,G,0.38,-1.36,98.63,-0.23,0,0,4,MEAN
B2P3,1,G,0.34,-1.38,98.42,-0.23,0,0,5,MEAN
B2P3,1,G,0.48,-1.35,98.74,-0.23,0,1,0,MEAN
B2P3,1,G,0.54,-1.35,98.88,-0.23,0,1,1,MEAN
B2P3,1,G,0.48,-1.37,98.79,-0.23,0,1,2,MEAN
B2P3,1,G,0.52,-1.38,98.76,-0.23,0,1,3,MEAN
B2P3,1,G,0.49,-1.37,98.56,-0.23,0,1,4,MEAN
B2P3,1,G,0.52,-1.35,98.43,-0.23,0,1,5,MEAN
B2P3,1,G,0.66,-1.35,98.62,-0.23,0,2,0,MEAN
B2P3,1,G,0.58,-1.35,98.55,-0.23,0,2,1,MEAN
B2P3,1,G,0.54,-1.36,98.34,-0.23,0,2,2,MEAN
B2P3,1,G,0.52,-1.35,98.31,-0.23,0,2,3,MEAN
B2P3,1,G,0.48,-1.34,98.25,-0.22,0,2,4,MEAN
B2P3,1,G,0.44,-1.36,98.15,-0.22,0,2,5,MEAN
B2P3,1,G,0.44,-1.35,98.18,-0.22,0,3,0,MEAN
B2P3,1,G,0.58,-1.33,98.22,-0.22,0,3,1,MEAN
B2P3,1,G,0.6,-1.35,98.13,-0.23,0,3,2,MEAN
B2P3,1,G,0.49,-1.37,98.06,-0.22,0,3,3,MEAN
B2P3,1,G,0.52,-1.35,98.06,-0.22,0,3,4,MEAN
B2P3,1,G,0.6,-1.35,97.98,-0.22,0,3,5,MEAN
B2P3,1,G,0.61,-1.33,97.9,-0.22,0,4,0,MEAN
B2P3,1,G,0.6,-1.33,97.85,-0.22,0,4,1,MEAN
B2P3,1,G,0.6,-1.35,97.84,-0.22,0,4,2,MEAN
B2P3,1,G,0.5,-1.35,97.76,-0.22,0,4,3,MEAN
B2P3,1,G,0.48,-1.37,97.69,-0.22,0,4,4,MEAN
B2P3,1,G,0.53,-1.36,97.69,-0.22,0,4,5,MEAN
B2P3,1,G,0.48,-1.38,97.65,-0.22,0,5,0,MEAN
B2P3,1,G,0.42,-1.38,97.57,-0.22,0,5,1,MEAN
B2P3,1,G,0.46,-1.35,97.53,-0.22,0,5,2,MEAN
B2P3,1,G,0.48,-1.37,97.52,-0.22,0,5,3,MEAN
B2P3,1,G,0.5,-1.36,97.47,-0.22,0,5,4,MEAN
B2P3,1,G,0.56,-1.34,97.47,-0.22,0,5,5,MEAN
B2P3,1,G,0.56,-1.34,97.5,-0.21,0,6,0,MEAN
B2P3,1,G,0.52,-1.36,97.5,-0.22,0,6,1,MEAN
B2P3,1,G,0.51,-1.37,97.5,-0.22,0,6,2,MEAN
B2P3,1,G,0.5,-1.38,97.5,-0.21,0,6,3,MEAN
B2P3,1,G,0.52,-1.38,97.5,-0.21,0,6,4,MEAN
B2P3,1,G,0.5,-1.35,97.5,-0.22,0,6,5,MEAN
B2P3,1,G,0.52,-1.35,97.49,-0.21,0,7,0,MEAN
B2P3,1,G,0.53,-1.35,97.49,-0.21,0,7,1,MEAN
B2P3,1,G,0.42,-1.33,97.47,-0.21,0,7,2,MEAN
B2P3,1,G,0.32,-1.35,97.35,-0.21,0,7,3,MEAN
B2P3,1,G,0.34,-1.34,97.28,-0.21,0,7,4,MEAN
B2P3,1,G,0.39,-1.33,97.35,-0.21,0,7,5,MEAN
B2P3,1,G,0.42,-1.33,97.45,-0.21,0,8,0,MEAN
B2P3,1,G,0.46,-1.33,97.5,-0.21,0,8,1,MEAN
B2P3,1,G,0.4,-1.35,97.5,-0.21,0,8,2,MEAN
B2P3,1,G,0.32,-1.35,97.5,-0.22,0,8,3,MEAN
B2P3,1,G,0.32,-1.33,97.5,-0.22,0,8,4,MEAN
B2P3,1,G,0.32,-1.36,97.5,-0.22,0,8,5,MEAN
B2P3,1,G,0.3,-1.37,97.53,-0.22,0,9,0,MEAN
B2P3,1,G,0.34,-1.35,97.58,-0.22,0,9,1,MEAN
B2P3,1,G,0.34,-1.35,97.61,-0.22,0,9,2,MEAN
B2P3,1,G,0.24,-1.37,97.65,-0.22,0,9,3,MEAN
B2P3,1,G,0.22,-1.37,97.68,-0.22,0,9,4,MEAN
B2P3,1,G,0.14,-1.38,97.71,-0.22,0,9,5,MEAN
B2P3,1,G,0.08,-1.38,97.76,-0.22,0,10,0,MEAN
B2P3,1,G,0.1,-1.37,97.82,-0.22,0,10,1,MEAN
B2P3,1,G,0.06,-1.37,97.84,-0.22,0,10,2,MEAN
B2P3,1,G,0.05,-1.38,97.91,-0.22,0,10,3,MEAN
B2P3,1,G,0.03,-1.38,98.03,-0.22,0,10,4,MEAN
B2P3,1,G,-0.03,-1.4,98.13,-0.22,0,10,5,MEAN
B2P3,1,G,-0.04,-1.42,98.16,-0.22,0,11,0,MEAN
B2P3,1,G,-0.03,-1.39,98.14,-0.23,0,11,1,MEAN
B2P3,1,G,-0.02,-1.37,98.24,-0.23,0,11,2,MEAN
B2P3,1,G,-0.01,-1.36,98.41,-0.22,0,11,3,MEAN
B2P3,1,G,-0.02,-1.36,98.63,-0.23,0,11,4,MEAN
B2P3,1,G,-0.05,-1.39,98.76,-0.23,0,11,5,MEAN
B2P3,1,G,-0.04,-1.4,98.78,-0.23,0,12,0,MEAN
B2P3,1,G,-0.02,-1.42,98.85,-0.22,0,12,1,MEAN
B2P3,1,G,-0.01,-1.41,98.88,-0.23,0,12,2,MEAN
B2P3,1,G,0,-1.39,98.91,-0.24,0,12,3,MEAN
B2P3,1,G,0,-1.38,98.98,-0.23,0,12,4,MEAN
B2P3,1,G,-0.02,-1.35,99.06,-0.23,0,12,5,MEAN
B2P3,1,G,-0.04,-1.38,99.06,-0.23,0,13,0,MEAN
B2P3,1,G,0,-1.4,99.03,-0.23,0,13,1,MEAN
B2P3,1,G,0.07,-1.38,99.06,-0.23,0,13,2,MEAN
B2P3,1,G,0.07,-1.39,99.09,-0.23,0,13,3,MEAN
B2P3,1,G,0.04,-1.4,99.26,-0.23,0,13,4,MEAN
B2P3,1,G,0.02,-1.41,99.46,-0.24,0,13,5,MEAN
B2P3,1,G,0.03,-1.39,99.5,-0.24,0,14,0,MEAN
B2P3,1,G,0.04,-1.38,99.49,-0.24,0,14,1,MEAN
B2P3,1,G,0.06,-1.4,99.54,-0.24,0,14,2,MEAN
B2P3,1,G,0.09,-1.38,99.6,-0.24,0,14,3,MEAN
B2P3,1,G,0.12,-1.4,99.6,-0.24,0,14,4,MEAN
B2P3,1,G,0.15,-1.41,99.6,-0.24,0,14,5,MEAN
B2P3,1,G,0.14,-1.41,99.6,-0.24,0,15,0,MEAN
B2P3,1,G,0.13,-1.42,99.6,-0.24,0,15,1,MEAN
B2P3,1,G,0.09,-1.41,99.6,-0.24,0,15,2,MEAN
B2P3,1,G,0.06,-1.4,99.6,-0.24,0,15,3,MEAN
B2P3,1,G,0.06,-1.39,99.61,-0.24,0,15,4,MEAN
B2P3,1,G,0.08,-1.37,99.64,-0.24,0,15,5,MEAN
B2P3,1,G,0.08,-1.37,99.71,-0.24,0,16,0,MEAN
B2P3,1,G,0.12,-1.36,99.78,-0.24,0,16,1,MEAN
B2P3,1,G,0.16,-1.36,99.77,-0.24,0,16,2,MEAN
B2P3,1,G,0.16,-1.39,99.78,-0.24,0,16,3,MEAN
B2P3,1,G,0.17,-1.4,99.8,-0.24,0,16,4,MEAN
