Date	GPP	R	NEP	GPPsd	Rsd	NEPsd	Treatment	Pond
2023-07-05	-2.85469248949123	5.9253724188265	3.07067992933527	0.119740143164482	0.121781181611089	0.170787464644346	no Fish	ERL85
2023-07-06	-0.240576707926956	2.65456914538706	2.41399243746011	0.124346580074405	0.12417039757676	0.175728084296652	no Fish	ERL85
2023-07-07	-1.83499812440471	4.636089918078	2.80109179367329	0.158620047553309	0.157545871502468	0.223564355641247	no Fish	ERL85
2023-07-08	1.29701867420434	1.90709994230939	3.20411861651373	0.284574758808758	0.276906549118141	0.397064264692229	no Fish	ERL85
2023-07-09	-0.636924375489354	4.01828719305425	3.38136281756489	0.297436917579171	0.293297007343977	0.417722221644877	no Fish	ERL85
2023-07-10	0.0983724460435207	5.03553629614853	5.13390874219205	0.254602936553208	0.254566462482261	0.360037135754424	no Fish	ERL85
2023-07-11	-2.64583441296779	6.93074816495042	4.28491375198263	0.143575815042356	0.140023262926955	0.200550564261953	no Fish	ERL85
2023-07-12	-1.95289139119095	6.20475312426857	4.25186173307762	0.145901878044055	0.150003603523229	0.209256873451594	no Fish	ERL85
2023-07-13	-0.45530071167637	2.98505904203136	2.52975833035499	0.103994908938056	0.103027739627535	0.146388716155972	no Fish	ERL85
2023-07-14	0.322289279827299	1.76602394497309	2.08831322480039	0.0550212296525084	0.0578944316100559	0.0798692739664353	no Fish	ERL85
2023-07-15	0.643968578661936	1.65659581419032	2.30056439285226	0.0642563243136813	0.0662094428037757	0.0922635655645902	no Fish	ERL85
2023-07-16	1.15802824530866	0.640281930052285	1.79831017536095	0.0518864093970169	0.0499317370746914	0.0720095677490912	no Fish	ERL85
2023-06-23	0.365793284373681	-0.457771902767619	-0.0919786183939378	0.0110687937844838	0.0114045604191955	0.0158928346810287	no Fish	B3P0
2023-06-24	0.459569468760901	-0.36547042640864	0.0940990423522608	0.0243579382183186	0.0243753084818129	0.0344596113998833	no Fish	B3P0
2023-06-25	0.530897114435507	-0.67680777590551	-0.145910661470003	0.0341881692324133	0.0348367223202169	0.0488101233094123	no Fish	B3P0
2023-06-26	0.346620865307293	-0.44119484596731	-0.0945739806600177	0.0141970658422944	0.0144351261654827	0.0202467169176596	no Fish	B3P0
2023-06-27	0.343017118671266	-0.457237293664411	-0.114220174993145	0.0094297231977512	0.00936975611556222	0.0132933069343682	no Fish	B3P0
2023-06-28	0.266463627380263	-0.325809247007045	-0.0593456196267821	0.0176251943650689	0.0180526471759769	0.02522985426963	no Fish	B3P0
2023-06-29	0.31439140367549	-0.416501658652039	-0.10211025497655	0.0141754115049295	0.0140575918465551	0.0199639219558287	no Fish	B3P0
2023-06-30	0.388215299340747	-0.36773085925342	0.0204844400873264	0.0105675114062688	0.0109868054875653	0.015244087120691	no Fish	B3P0
2023-07-01	0.385800391177223	-0.41060084486957	-0.0248004536923475	0.0178533160761121	0.0186945280310611	0.0258500729828311	no Fish	B3P0
2023-07-02	0.337826691697657	-0.319661190376832	0.0181655013208246	0.00803907505842851	0.00823103249445092	0.011505504061959	no Fish	B3P0
2023-07-03	0.39121852151095	-0.407212246221251	-0.0159937247103015	0.0137488661585379	0.0137828111102284	0.0194678504911462	no Fish	B3P0
2023-07-04	0.648946619492768	-0.63243832937966	0.0165082901131082	0.0283365003524341	0.0288340002172129	0.0404271792331561	no Fish	B3P0
2023-07-05	0.328767129998448	-0.23496957224868	0.0937975577497678	0.0340639557363234	0.0345610359421306	0.0485264699499092	no Fish	B3P0
2023-07-06	0.45286972474272	-0.34730909102093	0.10556063372179	0.0426650874686889	0.0431497261039237	0.0606812042691517	no Fish	B3P0
2023-07-07	0.35317899688642	-0.20404427917145	0.14913471771497	0.0393682729177967	0.0385955799344878	0.0551314765175899	no Fish	B3P0
2023-07-08	0.535564514418682	-0.374374531165447	0.161189983253235	0.0377380664053298	0.0380655288567202	0.0536017363819016	no Fish	B3P0
2023-07-09	0.662755676028413	-0.291318113393456	0.371437562634957	0.0739609599454433	0.0717681999520456	0.1030577416811	no Fish	B3P0
2023-07-10	0.522393112653951	-0.0363493183762231	0.486043794277728	0.0654518838714854	0.0650361511322245	0.0922694427013622	no Fish	B3P0
2023-07-11	0.762919300699798	-0.307068815255232	0.455850485444566	0.063407328280767	0.0631201545306833	0.0894686715430731	no Fish	B3P0
2023-07-12	1.21013015514414	-1.0824165153632	0.12771363978094	0.0483721120155931	0.0476123494545669	0.0678733897888774	no Fish	B3P0
2023-07-13	0.518423129361514	-0.564977855537938	-0.0465547261764235	0.0115135932859071	0.011394017363683	0.0161983475094589	no Fish	B3P0
2023-07-14	0.537422204013144	-0.59548736569648	-0.0580651616833363	0.0103668654493051	0.0104647216828013	0.0147303190441514	no Fish	B3P0
2023-07-15	0.487114859745636	-0.462980088697267	0.024134771048369	0.010346590979717	0.0102740098215928	0.0145810569821171	no Fish	B3P0
2023-07-16	0.503497265141501	-0.632642812225675	-0.129145547084174	0.00878936001510623	0.00870036279525928	0.0123672617116434	no Fish	B3P0
2023-06-23	0.695888837118925	-0.417429785040773	0.278459052078152	0.0205147092568494	0.019876560002525	0.0285645047817574	no Fish	ERL122
2023-06-24	0.722027624798727	-0.385662353027392	0.336365271771335	0.0387231043877694	0.0383579223300214	0.0545051283724939	no Fish	ERL122
2023-06-25	0.499977252291845	-0.351691320956699	0.148285931335146	0.0543200348840323	0.0553478183006117	0.0775502880745134	no Fish	ERL122
2023-06-26	0.717190904398307	-0.650094345237666	0.0670965591606405	0.0495876711180047	0.049513368679131	0.0700750369594119	no Fish	ERL122
2023-06-27	0.560053164614005	-0.474128900666803	0.0859242639472013	0.0337603119926277	0.0337035398699283	0.0477041640279275	no Fish	ERL122
2023-06-28	0.635422128189751	-0.300958047863885	0.334464080325866	0.0518861535408865	0.0516417392525572	0.0732054790456121	no Fish	ERL122
2023-06-29	0.229062250207669	0.136148873002349	0.365211123210018	0.0331493000428201	0.0329926899955067	0.0467695807814066	no Fish	ERL122
2023-06-30	0.924412573318459	-0.479308799233756	0.445103774084703	0.0302555281855376	0.0301594799251012	0.0427199159074364	no Fish	ERL122
2023-07-01	0.466169580723629	-0.151761956645763	0.314407624077866	0.0519414550470705	0.0527423398973992	0.0740247875394427	no Fish	ERL122
2023-07-02	0.449544616095528	-0.0911468776123761	0.358397738483152	0.0411914357205017	0.0405039183972798	0.057769384471792	no Fish	ERL122
2023-07-03	0.58758582795502	-0.302106103981895	0.285479723973125	0.0261820390575998	0.0252856529621594	0.0363986732579148	no Fish	ERL122
2023-07-04	0.829435176621516	-0.456830783017453	0.372604393604063	0.044551747608551	0.0431565415317899	0.062026972294004	no Fish	ERL122
2023-07-05	0.455587923925863	-0.248003600929711	0.207584322996152	0.0709528504827608	0.0721949582321975	0.101224596742974	no Fish	ERL122
2023-07-06	0.322095481816563	0.343625653572103	0.665721135388666	0.0964429892406007	0.094543387116101	0.135054441693147	no Fish	ERL122
2023-07-07	0.689310464367202	-0.539018363555122	0.15029210081208	0.0942745258778153	0.0952635207553444	0.134025462566599	no Fish	ERL122
2023-07-08	0.488382802106753	-0.15506026979985	0.333322532306903	0.0488582969365607	0.0488452399835663	0.0690868341190514	no Fish	ERL122
2023-07-09	0.240385329155356	0.112286275524453	0.352671604679809	0.0436753608287163	0.0432903031102743	0.0614946134787266	no Fish	ERL122
2023-07-10	-0.0995391083340375	0.465680228229374	0.366141119895336	0.117162213266692	0.117434059350502	0.165884726581705	no Fish	ERL122
2023-07-11	0.148200946010494	0.337674715880895	0.485875661891389	0.102628483412586	0.101448232603889	0.144306443050961	no Fish	ERL122
2023-07-12	0.479883026257754	-0.28266120805624	0.197221818201513	0.0799912804129609	0.0790826427242406	0.112484084751376	no Fish	ERL122
2023-07-13	0.37334589099693	0.0225488986970769	0.395894789694006	0.0263878574064452	0.0271548828070522	0.0378643193358553	no Fish	ERL122
2023-07-14	0.530145022150619	-0.485356669257301	0.0447883528933177	0.0228328548191654	0.0229313290124966	0.0323602396386747	no Fish	ERL122
2023-07-15	0.515224158078183	-0.130333963166315	0.384890194911868	0.0291484112578707	0.0287149585361763	0.0409167291287107	no Fish	ERL122
2023-07-16	0.583023451254687	-0.637977845443488	-0.0549543941888013	0.0193297293101974	0.0197599986126002	0.0276422860917014	no Fish	ERL122
